hh_id               itime                                     day      Interviewer ID
16710          10, 10, 10                   167(34), 7(2), 87(18)            8, 9, 17
16711          10, 10, 10                   86(18), 6(2), 166(34)           8, 12, 12
16712          10, 10, 10                   5(1), 85(17), 165(33)             8, 8, 9
16713          10, 10, 10                 44(9), 204(41), 124(25)          10, 10, 12
16714          10, 10, 10                 123(25), 203(41), 43(9)          10, 11, 14
16715          10, 10, 10                 42(9), 122(25), 202(41)          10, 12, 15
16716          10, 10, 10                 121(25), 41(9), 201(41)          12, 15, 19
16717          10, 10, 10                 40(8), 120(24), 200(40)          11, 11, 11
16718          10, 10, 10                 39(8), 119(24), 199(40)          11, 12, 19
16719          10, 10, 10                 38(8), 118(24), 198(40)          11, 11, 11
16720          10, 10, 10                 117(24), 197(40), 37(8)          12, 12, 15
16721          10, 10, 10                 36(8), 116(24), 196(40)          11, 11, 12
16722          10, 10, 10                 35(7), 115(23), 195(39)          10, 11, 11
16723          10, 10, 10                 34(7), 114(23), 194(39)          11, 12, 12
16724          10, 10, 10                 113(23), 33(7), 193(39)          13, 15, 19
16725          10, 10, 10                 112(23), 192(39), 32(7)          12, 12, 16
16726          10, 10, 10                 31(7), 111(23), 191(39)          11, 12, 12
16727          10, 10, 10                 30(6), 110(22), 190(38)          10, 12, 12
16728          10, 10, 10                 29(6), 109(22), 189(38)          11, 12, 19
16729          10, 10, 10                 28(6), 108(22), 188(38)          11, 12, 12
16730          10, 10, 10                 27(6), 107(22), 187(38)          11, 12, 12
16731          10, 10, 10                 26(6), 106(22), 186(38)          11, 12, 12
16732          10, 10, 10                 25(5), 105(21), 185(37)          10, 12, 12
16733          10, 10, 10                 24(5), 104(21), 184(37)          11, 12, 12
16734          10, 10, 10                 183(37), 103(21), 23(5)          11, 12, 14
16735          10, 10, 10                 102(21), 182(37), 22(5)          11, 11, 15
16736          10, 10, 10                 21(5), 101(21), 181(37)          12, 12, 13
16737          10, 10, 10                 20(4), 100(20), 180(36)          10, 12, 12
16738          10, 10, 10                  19(4), 99(20), 179(36)          11, 11, 12
16739          10, 10, 10                  18(4), 98(20), 178(36)          11, 11, 11
16740          10, 10, 10                  97(20), 177(36), 17(4)          10, 12, 15
16741          10, 10, 10                  96(20), 16(4), 176(36)          11, 12, 20
16742          10, 10, 10                  15(3), 95(19), 175(35)          11, 11, 12
16743          10, 10, 10                  14(3), 94(19), 174(35)          10, 11, 12
16744          10, 10, 10                  13(3), 93(19), 173(35)          11, 11, 12
16745          10, 10, 10                  92(19), 172(35), 12(3)          12, 13, 15
16746          10, 10, 10                  91(19), 11(3), 171(35)          12, 15, 20
16747          10, 10, 10                  90(18), 10(2), 170(34)          10, 11, 11
16748          10, 10, 10                   89(18), 9(2), 169(34)          10, 11, 19
16749          10, 10, 10                   8(2), 88(18), 168(34)          11, 11, 11
16750          10, 10, 10                   7(2), 167(34), 87(18)          11, 12, 18
16751          10, 10, 10                   86(18), 6(2), 166(34)          11, 15, 16
16752          10, 10, 10                   5(1), 85(17), 165(33)          10, 11, 12
16753          10, 10, 10                   84(17), 4(1), 164(33)          11, 15, 18
16754          10, 10, 10                   3(1), 83(17), 163(33)          11, 11, 18
16755          10, 10, 10                   2(1), 82(17), 162(33)          10, 10, 18
16756          10, 10, 10                   81(17), 161(33), 1(1)          11, 11, 15
16757          10, 10, 10                160(32), 80(16), 240(48)          11, 13, 16
16758          10, 10, 10                79(16), 159(32), 239(48)          10, 11, 11
16759          10, 10, 10                158(32), 238(48), 78(16)          11, 11, 14
16760          10, 10, 10                157(32), 77(16), 237(48)          12, 14, 17
16761          10, 10, 10                76(16), 156(32), 236(48)          10, 12, 17
16762          10, 10, 10                75(15), 155(31), 235(47)          11, 11, 11
16763          10, 10, 10                74(15), 234(47), 154(31)          11, 11, 13
16764          10, 10, 10                73(15), 153(31), 233(47)          11, 11, 11
16765          10, 10, 10                72(15), 152(31), 232(47)          11, 11, 11
16766          10, 10, 10                71(15), 231(47), 151(31)          11, 11, 13
16767          10, 10, 10                150(30), 230(46), 70(14)          11, 11, 14
16768          10, 10, 10                69(14), 229(46), 149(30)          10, 10, 11
16769          10, 10, 10                228(46), 68(14), 148(30)          10, 11, 11
16770          10, 10, 10                67(14), 147(30), 227(46)          11, 11, 18
16771          10, 10, 10                66(14), 146(30), 226(46)          11, 11, 18
16772          10, 10, 10                65(13), 145(29), 225(45)          10, 12, 18
16773          10, 10, 10                64(13), 144(29), 224(45)          10, 18, 18
16774          10, 10, 10                223(45), 63(13), 143(29)          10, 11, 11
16775          10, 10, 10                142(29), 62(13), 222(45)          11, 15, 18
16776          10, 10, 10                61(13), 221(45), 141(29)          10, 16, 18
16777          10, 10, 10                60(12), 140(28), 220(44)          10, 11, 18
16778          10, 10, 10                219(44), 59(12), 139(28)          10, 11, 12
16779          10, 10, 10                58(12), 218(44), 138(28)          11, 11, 12
16780          10, 10, 10                57(12), 137(28), 217(44)          10, 11, 11
16781          10, 10, 10                216(44), 56(12), 136(28)          11, 16, 19
16782          10, 10, 10                55(11), 135(27), 215(43)          11, 11, 18
16783          10, 10, 10                214(43), 54(11), 134(27)          10, 11, 11
16784          10, 10, 10                53(11), 213(43), 133(27)          11, 15, 19
16785          10, 10, 10                212(43), 52(11), 132(27)          10, 11, 11
16786          10, 10, 10                51(11), 211(43), 131(27)          11, 14, 19
16787          10, 10, 10                50(10), 130(26), 210(42)          10, 11, 11
16788          10, 10, 10                209(42), 129(26), 49(10)          10, 12, 14
16789          10, 10, 10                48(10), 128(26), 208(42)          11, 11, 11
16790          10, 10, 10                47(10), 207(42), 127(26)          11, 11, 12
16791          10, 10, 10                46(10), 126(26), 206(42)          11, 11, 11
16792          10, 10, 10                 45(9), 125(25), 205(41)          10, 11, 11
16793          10, 10, 10                 44(9), 204(41), 124(25)          10, 10, 11
16794          10, 10, 10                 123(25), 203(41), 43(9)          10, 10, 14
16795          10, 10, 10                   81(17), 161(33), 1(1)            8, 9, 13
16796          10, 10, 10                160(32), 80(16), 240(48)          10, 11, 15
16797          10, 10, 10                79(16), 239(48), 159(32)            8, 9, 10
16798          10, 10, 10                158(32), 238(48), 78(16)            9, 9, 11
16799          10, 10, 10                157(32), 77(16), 237(48)          10, 12, 16
16800          10, 10, 10                76(16), 156(32), 236(48)           9, 11, 16
16801          10, 10, 10                155(31), 75(15), 235(47)           9, 10, 10
16802          10, 10, 10                74(15), 234(47), 154(31)           9, 10, 11
16803          10, 10, 10                233(47), 73(15), 153(31)            8, 9, 10
16804          10, 10, 10                72(15), 232(47), 152(31)            9, 9, 10
16805          10, 10, 10                151(31), 231(47), 71(15)            9, 9, 10
16806          10, 10, 10                230(46), 150(30), 70(14)           9, 10, 11
16807          10, 10, 10                69(14), 149(30), 229(46)             9, 9, 9
16808          10, 10, 10                148(30), 228(46), 68(14)            9, 9, 10
16809          10, 10, 10                67(14), 147(30), 227(46)            9, 9, 17
16810          10, 10, 10                66(14), 146(30), 226(46)          10, 10, 15
16811          10, 10, 10                65(13), 145(29), 225(45)           9, 10, 16
16812          10, 10, 10                64(13), 224(45), 144(29)           9, 16, 17
16813          10, 10, 10                143(29), 223(45), 63(13)            9, 9, 10
16814          10, 10, 10                142(29), 62(13), 222(45)           8, 12, 17
16815          10, 10, 10                61(13), 221(45), 141(29)           9, 14, 17
16816          10, 10, 10                60(12), 140(28), 220(44)           9, 10, 17
16817          10, 10, 10                219(44), 59(12), 139(28)           9, 10, 11
16818          10, 10, 10                58(12), 218(44), 138(28)            8, 9, 10
16819          10, 10, 10                57(12), 137(28), 217(44)           9, 10, 10
16820          10, 10, 10                216(44), 56(12), 136(28)           9, 14, 17
16821          10, 10, 10                135(27), 55(11), 215(43)           9, 10, 17
16822          10, 10, 10                134(27), 54(11), 214(43)             8, 9, 9
16823          10, 10, 10                53(11), 213(43), 133(27)           9, 13, 18
16824          10, 10, 10                132(27), 212(43), 52(11)            9, 9, 10
16825          10, 10, 10                51(11), 211(43), 131(27)           9, 12, 16
16826          10, 10, 10                50(10), 130(26), 210(42)            9, 9, 10
16827          10, 10, 10                209(42), 129(26), 49(10)           9, 10, 12
16828          10, 10, 10                48(10), 128(26), 208(42)            9, 9, 10
16829          10, 10, 10                47(10), 127(26), 207(42)             9, 9, 9
16830          10, 10, 10                206(42), 46(10), 126(26)           9, 10, 10
