hh_id               itime                                     day
13929          10, 10, 10                 23(5), 103(21), 183(37)
13930          10, 10, 10                 22(5), 102(21), 182(37)
13931          10, 10, 10                 21(5), 101(21), 181(37)
13932          10, 10, 10                 20(4), 100(20), 180(36)
13933          10, 10, 10                  19(4), 99(20), 179(36)
13934          10, 10, 10                  18(4), 98(20), 178(36)
13935          10, 10, 10                  17(4), 97(20), 177(36)
13936          10, 10, 10                  16(4), 96(20), 176(36)
13937          10, 10, 10                  15(3), 95(19), 175(35)
13938          10, 10, 10                  14(3), 94(19), 174(35)
13939          10, 10, 10                  13(3), 93(19), 173(35)
13940          10, 10, 10                  12(3), 92(19), 172(35)
13941          10, 10, 10                  11(3), 91(19), 171(35)
13942          10, 10, 10                  10(2), 90(18), 170(34)
13943          10, 10, 10                   9(2), 89(18), 169(34)
13944          10, 10, 10                   8(2), 88(18), 168(34)
13945          10, 10, 10                   7(2), 87(18), 167(34)
13946          10, 10, 10                   6(2), 86(18), 166(34)
13947          10, 10, 10                   5(1), 85(17), 165(33)
13948          10, 10, 10                   4(1), 84(17), 164(33)
13949          10, 10, 10                   3(1), 83(17), 163(33)
13950          10, 10, 10                   2(1), 82(17), 162(33)
13951          10, 10, 10                   1(1), 81(17), 161(33)
13952          10, 10, 10                80(16), 160(32), 240(48)
13953          10, 10, 10                79(16), 159(32), 239(48)
13954          10, 10, 10                78(16), 158(32), 238(48)
13955          10, 10, 10                77(16), 157(32), 237(48)
13956          10, 10, 10                76(16), 156(32), 236(48)
13957          10, 10, 10                75(15), 155(31), 235(47)
13958          10, 10, 10                74(15), 154(31), 234(47)
13959          10, 10, 10                73(15), 153(31), 233(47)
13960          10, 10, 10                72(15), 152(31), 232(47)
13961          10, 10, 10                71(15), 151(31), 231(47)
13962          10, 10, 10                70(14), 150(30), 230(46)
13963          10, 10, 10                69(14), 149(30), 229(46)
13964          10, 10, 10                68(14), 148(30), 228(46)
13965          10, 10, 10                67(14), 147(30), 227(46)
13966          10, 10, 10                66(14), 146(30), 226(46)
13967          10, 10, 10                65(13), 145(29), 225(45)
13968          10, 10, 10                64(13), 144(29), 224(45)
13969          10, 10, 10                63(13), 143(29), 223(45)
13970          10, 10, 10                62(13), 142(29), 222(45)
13971          10, 10, 10                61(13), 141(29), 221(45)
13972          10, 10, 10                60(12), 140(28), 220(44)
13973          10, 10, 10                59(12), 139(28), 219(44)
13974          10, 10, 10                58(12), 138(28), 218(44)
13975          10, 10, 10                57(12), 137(28), 217(44)
13976          10, 10, 10                56(12), 136(28), 216(44)
13977          10, 10, 10                55(11), 135(27), 215(43)
13978          10, 10, 10                54(11), 134(27), 214(43)
13979          10, 10, 10                53(11), 133(27), 213(43)
13980          10, 10, 10                52(11), 132(27), 212(43)
13981          10, 10, 10                51(11), 131(27), 211(43)
13982          10, 10, 10                50(10), 130(26), 210(42)
13983          10, 10, 10                49(10), 129(26), 209(42)
13984          10, 10, 10                48(10), 128(26), 208(42)
13985          10, 10, 10                47(10), 127(26), 207(42)
13986          10, 10, 10                46(10), 126(26), 206(42)
13987          10, 10, 10                 45(9), 125(25), 205(41)
13988          10, 10, 10                 44(9), 124(25), 204(41)
13989          10, 10, 10                 43(9), 123(25), 203(41)
13990          10, 10, 10                 42(9), 122(25), 202(41)
13991          10, 10, 10                 41(9), 121(25), 201(41)
13992          10, 10, 10                 40(8), 120(24), 200(40)
13993          10, 10, 10                 39(8), 119(24), 199(40)
13994          10, 10, 10                 38(8), 118(24), 198(40)
13995          10, 10, 10                 37(8), 117(24), 197(40)
13996          10, 10, 10                 36(8), 116(24), 196(40)
13997          10, 10, 10                 35(7), 115(23), 195(39)
13998          10, 10, 10                 34(7), 114(23), 194(39)
13999          10, 10, 10                 33(7), 113(23), 193(39)
14000          10, 10, 10                 32(7), 112(23), 192(39)
14001          10, 10, 10                 31(7), 111(23), 191(39)
14002          10, 10, 10                 30(6), 110(22), 190(38)
14003          10, 10, 10                 29(6), 109(22), 189(38)
14004          10, 10, 10                 28(6), 108(22), 188(38)
14005          10, 10, 10                 27(6), 107(22), 187(38)
14006          10, 10, 10                 26(6), 106(22), 186(38)
14007          10, 10, 10                 25(5), 105(21), 185(37)
14008          10, 10, 10                 24(5), 104(21), 184(37)
14009          10, 10, 10                 23(5), 103(21), 183(37)
14010          10, 10, 10                 22(5), 102(21), 182(37)
14011          10, 10, 10                 21(5), 101(21), 181(37)
14012          10, 10, 10                 20(4), 100(20), 180(36)
14013          10, 10, 10                  19(4), 99(20), 179(36)
14014          10, 10, 10                  18(4), 98(20), 178(36)
14015          10, 10, 10                  17(4), 97(20), 177(36)
14016          10, 10, 10                  16(4), 96(20), 176(36)
14017          10, 10, 10                  15(3), 95(19), 175(35)
14018          10, 10, 10                  14(3), 94(19), 174(35)
14019          10, 10, 10                  13(3), 93(19), 173(35)
14020          10, 10, 10                  12(3), 92(19), 172(35)
14021          10, 10, 10                  11(3), 91(19), 171(35)
14022          10, 10, 10                  10(2), 90(18), 170(34)
14023          10, 10, 10                   9(2), 89(18), 169(34)
14024          10, 10, 10                   8(2), 88(18), 168(34)
14025          10, 10, 10                   7(2), 87(18), 167(34)
14026          10, 10, 10                   6(2), 86(18), 166(34)
14027          10, 10, 10                   5(1), 85(17), 165(33)
14028          10, 10, 10                   4(1), 84(17), 164(33)
14029          10, 10, 10                   3(1), 83(17), 163(33)
14030          10, 10, 10                   2(1), 82(17), 162(33)
14031          10, 10, 10                   1(1), 81(17), 161(33)
14032          10, 10, 10                80(16), 160(32), 240(48)
14033          10, 10, 10                79(16), 159(32), 239(48)
14034          10, 10, 10                78(16), 158(32), 238(48)
14035          10, 10, 10                77(16), 157(32), 237(48)
14036          10, 10, 10                76(16), 156(32), 236(48)
14037          10, 10, 10                75(15), 155(31), 235(47)
14038          10, 10, 10                74(15), 154(31), 234(47)
14039          10, 10, 10                73(15), 153(31), 233(47)
14040          10, 10, 10                72(15), 152(31), 232(47)
14041          10, 10, 10                71(15), 151(31), 231(47)
14042          10, 10, 10                70(14), 150(30), 230(46)
14043          10, 10, 10                69(14), 149(30), 229(46)
14044          10, 10, 10                68(14), 148(30), 228(46)
14045          10, 10, 10                67(14), 147(30), 227(46)
14046          10, 10, 10                66(14), 146(30), 226(46)
14047          10, 10, 10                65(13), 145(29), 225(45)
14048          10, 10, 10                64(13), 144(29), 224(45)
14049          10, 10, 10                63(13), 143(29), 223(45)
14050          10, 10, 10                62(13), 142(29), 222(45)
14051          10, 10, 10                61(13), 141(29), 221(45)
14052          10, 10, 10                60(12), 140(28), 220(44)
14053          10, 10, 10                59(12), 139(28), 219(44)
14054          10, 10, 10                58(12), 138(28), 218(44)
14055          10, 10, 10                57(12), 137(28), 217(44)
14056          10, 10, 10                56(12), 136(28), 216(44)
14057          10, 10, 10                55(11), 135(27), 215(43)
14058          10, 10, 10                54(11), 134(27), 214(43)
14059          10, 10, 10                53(11), 133(27), 213(43)
14060          10, 10, 10                52(11), 132(27), 212(43)
14061          10, 10, 10                51(11), 131(27), 211(43)
14062          10, 10, 10                50(10), 130(26), 210(42)
14063          10, 10, 10                49(10), 129(26), 209(42)
14064          10, 10, 10                48(10), 128(26), 208(42)
14065          10, 10, 10                47(10), 127(26), 207(42)
14066          10, 10, 10                46(10), 126(26), 206(42)
14067          10, 10, 10                 45(9), 125(25), 205(41)
14068          10, 10, 10                 44(9), 124(25), 204(41)
14069          10, 10, 10                 43(9), 123(25), 203(41)
14070          10, 10, 10                 42(9), 122(25), 202(41)
14071          10, 10, 10                 41(9), 121(25), 201(41)
14072          10, 10, 10                 40(8), 120(24), 200(40)
14073          10, 10, 10                 39(8), 119(24), 199(40)
14074          10, 10, 10                 38(8), 118(24), 198(40)
14075          10, 10, 10                 37(8), 117(24), 197(40)
14076          10, 10, 10                 36(8), 116(24), 196(40)
14077          10, 10, 10                 35(7), 115(23), 195(39)
14078          10, 10, 10                 34(7), 114(23), 194(39)
14079          10, 10, 10                 33(7), 113(23), 193(39)
14080          10, 10, 10                 32(7), 112(23), 192(39)
14081          10, 10, 10                 31(7), 111(23), 191(39)
14082          10, 10, 10                 30(6), 110(22), 190(38)
14083          10, 10, 10                 29(6), 109(22), 189(38)
