hh_id,hh_name,hh_inCDA,hh_size,hh_village-id,,,
17033,40-034-C-0,0,7,140,70,,
17034,40-034-D-0,0,4,140,40,,
17035,40-034-E-0,0,7,140,70,,
17036,40-035-A-0,0,9,140,90,,
17037,40-036-A-0,0,16,140,160,,
17038,40-039-A-0,0,7,140,70,,
17039,40-039-B-0,0,5,140,50,,
17040,40-042-A-0,0,8,140,80,,
17041,40-044-A-0,0,8,140,80,,
17042,40-045-A-0,0,11,140,110,,
17043,40-045-B-0,0,4,140,40,,
17044,40-046-A-0,0,5,140,50,,
17045,40-047-A-0,0,7,140,70,,
17046,40-047-B-0,0,9,140,90,,
17047,40-048-A-0,0,16,140,160,,
17048,40-049-A-0,0,9,140,90,,
17049,40-052-A-0,0,5,140,50,,
17050,40-053-A-0,0,8,140,80,,
17051,40-054-A-0,0,8,140,80,,
17052,40-060-A-0,0,5,140,50,,
17053,40-061-A-0,0,8,140,80,,
17054,40-062-A-0,0,10,140,100,,
17055,40-062-B-0,0,21,140,210,,
17056,40-064-A-0,0,11,140,110,,
17057,40-065-A-0,0,5,140,50,,
17058,40-072-A-0,0,7,140,70,,
17059,40-073-A-0,0,2,140,20,,
17060,40-073-B-0,0,10,140,100,,
17061,40-075-C-0,0,8,140,80,,
17062,40-075-D-0,0,7,140,70,,
17063,40-075-E-0,0,6,140,60,,
17064,40-075-F-0,0,6,140,60,,
17065,40-076-A-0,0,1,140,10,,
17066,40-076-B-0,0,3,140,30,,
17067,40-077-A-0,0,6,140,60,,
17068,40-078-A-0,0,1,140,10,,
17069,40-080-A-0,0,9,140,90,,
17070,40-080-B-0,0,10,140,100,,
17071,40-081-A-0,0,3,140,30,,
17072,40-082-A-0,0,2,140,20,,
17073,40-086-A-0,0,7,140,70,,
17074,40-086-B-0,0,6,140,60,,
17075,40-088-A-0,0,7,140,70,,
17076,40-090-A-0,0,3,140,30,,
17077,40-091-B-0,0,6,140,60,,
17078,40-091-C-0,0,6,140,60,,
17079,40-093-A-0,0,3,140,30,,
17080,40-093-B-0,0,1,140,10,,
17081,40-094-A-0,0,6,140,60,,
17082,40-095-A-0,0,10,140,100,,
17083,40-095-B-0,0,5,140,50,,
17084,40-098-A-0,0,8,140,80,,
17085,40-098-B-0,0,1,140,10,,
17086,40-101-A-0,0,8,140,80,,
17087,40-102-A-0,0,8,140,80,,
17088,40-105-A-0,0,1,140,10,,
17089,40-108-A-0,0,8,140,80,,
17090,40-109-A-0,0,5,140,50,,
17091,40-112-B-0,0,3,140,30,,
17092,40-113-A-0,0,3,140,30,,
17093,40-113-B-0,0,5,140,50,,
17094,40-114-A-0,0,4,140,40,,
17095,40-120-A-0,0,22,140,220,,
17096,40-121-A-0,0,3,140,30,,
17097,40-122-A-0,0,13,140,130,,
17098,40-123-A-0,0,7,140,70,,
17099,40-124-A-0,0,1,140,10,,
17100,40-125-A-0,0,4,140,40,,
17101,40-129-A-0,0,1,140,10,,
17102,40-130-A-0,0,10,140,100,,
17103,40-130-B-0,0,8,140,80,,
17104,40-131-A-0,0,15,140,150,,
17105,40-132-A-0,0,2,140,20,,
17106,40-135-A-0,0,10,140,100,,
17107,40-136-A-0,0,7,140,70,,
17108,40-136-B-0,0,3,140,30,,
17109,40-137-A-0,0,4,140,40,,
17110,40-139-A-0,0,2,140,20,,
17111,40-140-A-0,0,9,140,90,,
17112,40-141-A-0,0,9,140,90,,
17113,40-142-A-0,0,2,140,20,,
17114,40-144-A-0,0,8,140,80,,
17115,40-148-A-0,0,6,140,60,,
17116,40-150-A-0,0,6,140,60,,
17117,40-152-A-0,0,7,140,70,,
17118,40-153-A-0,0,4,140,40,,
17119,40-156-A-0,0,6,140,60,,
17120,40-157-A-0,0,3,140,30,,
17121,40-159-A-0,0,1,140,10,,
17122,40-161-A-0,0,6,140,60,,
17123,40-162-A-0,0,2,140,20,,
17124,40-163-B-0,0,7,140,70,,
17125,40-164-A-0,0,2,140,20,,
17126,40-165-A-0,0,4,140,40,,
17127,40-169-A-0,0,1,140,10,,
17128,40-170-A-0,0,9,140,90,,
17129,40-172-B-0,0,7,140,70,,
17130,40-172-C-0,0,8,140,80,,
17131,40-173-A-0,0,4,140,40,,
17132,40-175-A-0,0,8,140,80,,
17133,40-176-A-0,0,5,140,50,,
17134,40-177-A-0,0,3,140,30,,
17135,40-178-A-0,0,4,140,40,,
17136,40-179-A-0,0,6,140,60,,
17137,40-180-A-0,0,6,140,60,,
17138,40-182-A-0,0,7,140,70,,
17139,40-183-A-0,0,1,140,10,,
17140,40-185-A-0,0,1,140,10,,
17141,40-186-A-0,0,2,140,20,,
17142,40-189-A-0,0,6,140,60,,
17143,40-190-A-0,0,10,140,100,,
17144,40-190-B-0,0,8,140,80,,
17145,40-191-A-0,0,6,140,60,,
17146,40-193-A-0,0,4,140,40,,
17147,40-195-C-0,0,10,140,100,,
17148,40-199-B-0,0,9,140,90,,
17149,40-201-A-0,0,14,140,140,,
17150,40-202-B-0,0,5,140,50,,
17151,40-203-A-0,0,10,140,100,,
17152,40-205-A-0,0,16,140,160,,
17153,40-206-A-0,0,6,140,60,,
17154,40-207-A-0,0,6,140,60,,
17155,40-208-A-0,0,13,140,130,,
17156,40-209-A-0,0,11,140,110,,
17157,40-209-D-0,0,3,140,30,,
17158,40-210-A-0,0,3,140,30,,
17159,40-211-A-0,0,7,140,70,,
17160,40-211-B-0,0,5,140,50,,
17161,40-211-C-0,0,6,140,60,,
17162,40-213-A-0,0,3,140,30,,
17163,40-214-A-0,0,13,140,130,,
17164,40-214-B-0,0,6,140,60,,
17165,40-215-A-0,0,12,140,120,,
17166,40-216-A-0,0,22,140,220,,
17167,40-216-B-0,0,3,140,30,,
17168,40-220-A-0,0,5,140,50,,
17169,40-220-B-0,0,6,140,60,,
17170,40-220-C-0,0,2,140,20,,
17171,40-221-A-0,0,8,140,80,,
17172,40-224-A-0,0,24,140,240,,
17173,40-224-B-0,0,15,140,150,,
17174,40-224-C-0,0,1,140,10,,
17175,40-224-D-0,0,8,140,80,,
17176,40-225-A-0,0,11,140,110,,
17177,40-226-A-0,0,12,140,120,,
17178,40-228-A-0,0,11,140,110,,
17179,40-229-A-0,0,11,140,110,,
17180,40-231-A-0,0,15,140,150,,
17181,40-233-A-0,0,15,140,150,,
17182,40-234-A-0,0,6,140,60,,
17183,40-234-B-0,0,13,140,130,,
17184,40-235-A-0,0,4,140,40,,
17185,40-236-A-0,0,4,140,40,,
17186,40-237-C-0,0,7,140,70,,
17187,40-237-D-0,0,7,140,70,,
17188,40-237-E-0,0,7,140,70,,
17189,40-238-A-0,0,13,140,130,,
17190,40-238-B-0,0,3,140,30,,
17191,40-239-A-0,0,8,140,80,,
17192,40-240-A-0,0,12,140,120,,
17193,40-241-A-0,0,6,140,60,,
17194,40-242-A-0,0,3,140,30,,
17195,40-243-A-0,0,5,140,50,,
17196,40-244-A-0,0,13,140,130,,
17197,40-246-A-0,0,17,140,170,,
17198,40-247-A-0,0,1,140,10,,
17199,40-248-A-0,0,13,140,130,,
17200,40-250-A-0,0,7,140,70,,
17201,40-253-A-0,0,19,140,190,,
17202,40-254-A-0,0,5,140,50,,
17203,40-255-A-0,0,27,140,270,,
17204,40-256-A-0,0,13,140,130,,
17205,40-257-A-0,0,13,140,130,,
17206,40-257-B-0,0,14,140,140,,
17207,40-258-A-0,0,7,140,70,,
17208,40-259-A-0,0,6,140,60,,
17209,40-260-B-0,0,6,140,60,,
17210,40-261-A-0,0,19,140,190,,
17211,40-261-C-0,0,16,140,160,,
17212,40-263-A-0,0,19,140,190,,
17213,40-264-E-0,0,1,140,10,,
17214,40-265-B-0,0,3,140,30,,
17215,40-265-E-0,0,1,140,10,,
17216,40-267-A-0,0,6,140,60,,
17217,40-267-C-0,0,3,140,30,,
17218,40-268-A-0,0,12,140,120,,
17219,40-269-A-0,0,7,140,70,,
17220,40-270-A-0,0,16,140,160,,
17221,40-271-B-0,0,7,140,70,,
17222,40-272-A-0,0,10,140,100,,
17223,40-273-A-0,0,5,140,50,,
17224,40-273-B-0,0,5,140,50,,
17225,40-274-A-0,0,5,140,50,,
17226,40-275-A-0,0,7,140,70,,
17227,40-276-A-0,0,7,140,70,,
17228,40-279-A-0,0,9,140,90,,
17229,40-280-A-0,0,13,140,130,,
17230,40-281-A-0,0,3,140,30,,
17231,40-282-A-0,0,8,140,80,,
17232,40-282-B-0,0,6,140,60,,
17233,40-285-A-0,0,8,140,80,,
17234,40-286-A-0,0,17,140,170,,
17235,40-287-A-0,0,9,140,90,,
17236,40-288-A-0,0,9,140,90,,
17237,40-291-B-0,0,25,140,250,,
17238,40-292-B-0,0,7,140,70,,
17239,40-293-A-0,0,20,140,200,,
17240,40-293-B-0,0,6,140,60,,
17241,40-294-A-0,0,4,140,40,,
17242,40-299-B-0,0,8,140,80,,
17243,40-300-A-0,0,13,140,130,,
17244,40-305-A-0,0,10,140,100,,
17245,40-305-C-0,0,6,140,60,,
17246,40-306-A-0,0,9,140,90,,
17247,40-306-B-0,0,9,140,90,,
17248,40-308-A-0,0,8,140,80,,
17249,40-310-A-0,0,10,140,100,,
17250,40-312-A-0,0,7,140,70,,
17251,40-313-A-0,0,6,140,60,,
17252,40-314-A-0,0,5,140,50,,
17253,40-317-A-0,0,8,140,80,,
17254,40-321-D-0,0,1,140,10,,
17255,40-322-A-0,0,3,140,30,,
17256,40-322-B-0,0,3,140,30,,
17257,40-323-A-0,0,5,140,50,,
17258,40-326-A-0,0,10,140,100,,
17259,40-327-A-0,0,5,140,50,,
17260,40-331-A-0,0,2,140,20,,
17261,40-332-A-0,0,6,140,60,,
17262,40-334-A-0,0,7,140,70,,
17263,40-336-A-0,0,5,140,50,,
17264,40-339-A-0,0,5,140,50,,
17265,40-340-A-0,0,14,140,140,,
17266,40-342-A-0,0,7,140,70,,
17267,40-345-A-0,0,8,140,80,,
17268,40-346-A-0,0,3,140,30,,
17269,40-347-A-0,0,6,140,60,,
17270,40-348-A-0,0,4,140,40,,
17271,40-349-A-0,0,3,140,30,,
17272,40-350-A-0,0,3,140,30,,
17273,40-351-A-0,0,3,140,30,,
17274,40-352-A-0,0,3,140,30,,
17275,40-353-A-0,0,4,140,40,,
17276,40-354-A-0,0,4,140,40,,
17277,40-355-A-0,0,2,140,20,,
17278,40-357-A-0,0,7,140,70,,
17279,40-358-A-0,0,8,140,80,,
17280,40-360-A-0,0,6,140,60,,
17281,40-361-A-0,0,4,140,40,,
17282,40-362-A-0,0,9,140,90,,
17283,40-363-A-0,0,5,140,50,,
17284,40-364-A-0,0,8,140,80,,
17285,40-365-A-0,0,7,140,70,,
17286,40-366-A-0,0,2,140,20,,
17287,40-367-A-0,0,6,140,60,,
17288,40-368-A-0,0,2,140,20,,
17289,40-370-A-0,0,4,140,40,,
17290,40-371-A-0,0,3,140,30,,
17291,40-372-A-0,0,5,140,50,,
17292,40-373-A-0,0,1,140,10,,
17293,40-374-A-0,0,6,140,60,,
17294,40-375-A-0,0,3,140,30,,
17295,40-376-A-0,0,3,140,30,,
17296,40-377-A-0,0,4,140,40,,
17297,40-378-A-0,0,4,140,40,,
17298,40-379-A-0,0,4,140,40,,
17299,40-381-A-0,0,5,140,50,,
17300,40-382-A-0,0,4,140,40,,
17301,40-385-A-0,0,5,140,50,,
17302,40-386-A-0,0,6,140,60,,
17303,40-387-A-0,0,6,140,60,,
17304,40-388-A-0,0,4,140,40,,
17305,40-389-A-0,0,6,140,60,,
17306,40-390-A-0,0,5,140,50,,
17307,40-391-A-0,0,7,140,70,,
17308,40-393-A-0,0,5,140,50,,
17309,40-394-A-0,0,2,140,20,,
17310,40-396-A-0,0,5,140,50,,
17311,40-397-A-0,0,5,140,50,,
17312,40-398-A-0,0,1,140,10,,
17313,40-400-A-0,0,5,140,50,,
17314,40-401-A-0,0,6,140,60,,
17315,40-402-A-0,0,4,140,40,,
17316,40-403-A-0,0,6,140,60,,
17317,40-405-A-0,0,5,140,50,,
17318,40-406-A-0,0,7,140,70,,
17319,40-408-A-0,0,6,140,60,,
17320,40-411-A-0,0,2,140,20,,
17321,40-412-A-0,0,8,140,80,,
17322,40-413-A-0,0,1,140,10,,
17323,40-414-A-0,0,1,140,10,,
17324,40-415-A-0,0,3,140,30,,
17325,40-416-A-0,0,4,140,40,,
17326,40-417-A-0,0,5,140,50,,
17327,40-418-A-0,0,6,140,60,,
17328,40-419-A-0,0,11,140,110,,
17329,40-420-A-0,0,3,140,30,,
17330,40-421-A-0,0,6,140,60,,
17331,40-422-A-0,0,6,140,60,,
17332,40-423-A-0,0,5,140,50,,
17333,40-424-A-0,0,4,140,40,,
17334,40-426-B-0,0,3,140,30,,
17335,40-428-A-0,0,5,140,50,,
17336,40-429-B-0,0,4,140,40,,
17337,40-430-A-0,0,4,140,40,,
17338,40-431-A-0,0,3,140,30,,
17339,40-432-A-0,0,9,140,90,,
17340,40-433-A-0,0,4,140,40,,
17341,40-435-A-0,0,4,140,40,,
17342,40-436-A-0,0,3,140,30,,
17343,40-437-A-0,0,5,140,50,,
17344,40-438-A-0,0,5,140,50,,
17345,40-440-A-0,0,7,140,70,,
17346,40-442-A-0,0,2,140,20,,
17347,40-443-A-0,0,10,140,100,,
17348,40-444-A-0,0,4,140,40,,
17349,40-445-A-0,0,4,140,40,,
17350,40-446-A-0,0,7,140,70,,
17351,40-447-B-0,0,1,140,10,,
17352,40-448-B-0,0,1,140,10,,
17353,40-449-A-0,0,3,140,30,,
17354,40-450-A-0,0,5,140,50,,
17355,40-451-A-0,0,11,140,110,,
17356,40-452-A-0,0,2,140,20,,
17357,40-453-A-0,0,3,140,30,,
17358,40-454-A-0,0,1,140,10,,
17359,40-455-A-0,0,4,140,40,,
17360,40-456-A-0,0,11,140,110,,
17361,40-457-A-0,0,7,140,70,,
17362,40-458-A-0,0,5,140,50,,
17363,40-459-A-0,0,3,140,30,,
17364,40-460-A-0,0,3,140,30,,
17365,40-461-A-0,0,15,140,150,,
17366,40-462-A-0,0,6,140,60,,
17367,40-463-A-0,0,3,140,30,,
17368,40-464-A-0,0,6,140,60,,
17369,40-464-B-0,0,2,140,20,,
17370,40-465-A-0,0,6,140,60,,
17371,41-001-A-0,0,4,141,40,,
17372,41-003-A-0,0,11,141,110,,
17373,41-003-C-0,0,3,141,30,,
17374,41-005-A-0,0,8,141,80,,
17375,41-007-A-0,0,10,141,100,,
17376,41-010-A-0,0,6,141,60,,
17377,41-011-A-0,0,14,141,140,,
17378,41-013-A-0,0,5,141,50,,
17379,41-015-A-0,0,11,141,110,,
17380,41-015-B-0,0,8,141,80,,
17381,41-016-A-0,0,10,141,100,,
17382,41-016-B-0,0,9,141,90,,
17383,41-027-A-0,0,22,141,220,,
17384,41-029-A-0,0,1,141,10,,
17385,41-029-B-0,0,9,141,90,,
17386,41-029-C-0,0,6,141,60,,
17387,41-029-D-0,0,5,141,50,,
17388,41-029-E-0,0,5,141,50,,
17389,41-030-A-0,0,7,141,70,,
17390,41-030-B-0,0,7,141,70,,
17391,41-030-C-0,0,7,141,70,,
17392,41-030-D-0,0,9,141,90,,
17393,41-032-A-0,0,2,141,20,,
17394,41-033-A-0,0,1,141,10,,
17395,41-035-A-0,0,5,141,50,,
17396,41-036-A-0,0,3,141,30,,
17397,41-040-A-0,0,7,141,70,,
17398,41-041-A-0,0,6,141,60,,
17399,41-042-A-0,0,9,141,90,,
17400,41-044-A-0,0,6,141,60,,
17401,41-044-B-0,0,6,141,60,,
17402,41-045-A-0,0,1,141,10,,
17403,41-049-A-0,0,9,141,90,,
17404,41-050-A-0,0,2,141,20,,
17405,41-051-A-0,0,6,141,60,,
17406,41-052-A-0,0,7,141,70,,
17407,41-053-A-0,0,11,141,110,,
17408,41-053-B-0,0,9,141,90,,
17409,41-054-A-0,0,9,141,90,,
17410,41-055-A-0,0,10,141,100,,
17411,41-056-A-0,0,4,141,40,,
17412,41-058-A-0,0,12,141,120,,
17413,41-058-C-0,0,6,141,60,,
17414,41-059-A-0,0,3,141,30,,
17415,41-059-B-0,0,13,141,130,,
17416,41-060-A-0,0,14,141,140,,
17417,41-061-A-0,0,5,141,50,,
17418,41-062-A-0,0,8,141,80,,
17419,41-063-A-0,0,10,141,100,,
17420,41-068-A-0,0,4,141,40,,
17421,41-068-B-0,0,6,141,60,,
17422,41-068-C-0,0,5,141,50,,
17423,41-068-D-0,0,5,141,50,,
17424,41-069-A-0,0,6,141,60,,
17425,41-070-A-0,0,9,141,90,,
17426,41-073-A-0,0,9,141,90,,
17427,41-075-A-0,0,7,141,70,,
17428,41-076-A-0,0,7,141,70,,
17429,41-077-A-0,0,12,141,120,,
17430,41-077-B-0,0,4,141,40,,
17431,41-077-C-0,0,4,141,40,,
17432,41-080-A-0,0,4,141,40,,
17433,41-081-A-0,0,5,141,50,,
17434,41-082-A-0,0,5,141,50,,
17435,41-084-A-0,0,6,141,60,,
17436,41-085-A-0,0,6,141,60,,
17437,41-090-A-0,0,2,141,20,,
17438,41-095-A-0,0,2,141,20,,
17439,41-096-A-0,0,1,141,10,,
17440,41-097-A-0,0,2,141,20,,
17441,41-098-A-0,0,2,141,20,,
17442,41-099-A-0,0,2,141,20,,
17443,41-101-A-0,0,7,141,70,,
17444,41-102-A-0,0,7,141,70,,
17445,41-104-A-0,0,2,141,20,,
17446,41-104-B-0,0,5,141,50,,
17447,41-106-A-0,0,17,141,170,,
17448,41-111-A-0,0,16,141,160,,
17449,41-113-A-0,0,6,141,60,,
17450,41-114-A-0,0,3,141,30,,
17451,41-116-A-0,0,4,141,40,,
17452,41-118-A-0,0,12,141,120,,
17453,41-120-A-0,0,2,141,20,,
17454,41-121-A-0,0,9,141,90,,
17455,41-124-A-0,0,7,141,70,,
17456,41-126-A-0,0,1,141,10,,
17457,41-127-A-0,0,8,141,80,,
17458,41-128-A-0,0,7,141,70,,
17459,41-130-A-0,0,11,141,110,,
17460,41-132-A-0,0,5,141,50,,
17461,41-135-A-0,0,5,141,50,,
17462,41-136-A-0,0,2,141,20,,
17463,41-137-A-0,0,10,141,100,,
17464,41-139-A-0,0,10,141,100,,
17465,41-141-A-0,0,3,141,30,,
17466,41-143-A-0,0,6,141,60,,
17467,41-144-A-0,0,8,141,80,,
17468,41-144-B-0,0,6,141,60,,
17469,41-144-C-0,0,5,141,50,,
17470,41-145-A-0,0,3,141,30,,
17471,41-147-A-0,0,4,141,40,,
17472,41-148-A-0,0,5,141,50,,
17473,41-150-A-0,0,6,141,60,,
17474,41-154-A-0,0,11,141,110,,
17475,41-156-A-0,0,3,141,30,,
17476,41-158-A-0,0,20,141,200,,
17477,41-159-A-0,0,7,141,70,,
17478,41-161-A-0,0,10,141,100,,
17479,41-165-A-0,0,4,141,40,,
17480,41-166-A-0,0,12,141,120,,
17481,41-168-A-0,0,6,141,60,,
17482,41-169-A-0,0,7,141,70,,
17483,41-173-A-0,0,8,141,80,,
17484,41-174-A-0,0,14,141,140,,
17485,41-178-A-0,0,2,141,20,,
17486,41-180-A-0,0,10,141,100,,
17487,41-180-B-0,0,7,141,70,,
17488,41-182-A-0,0,4,141,40,,
17489,41-183-A-0,0,1,141,10,,
17490,41-184-A-0,0,2,141,20,,
17491,41-185-A-0,0,13,141,130,,
17492,41-185-B-0,0,9,141,90,,
17493,41-187-A-0,0,5,141,50,,
17494,41-187-B-0,0,8,141,80,,
17495,41-187-C-0,0,10,141,100,,
17496,41-188-A-0,0,6,141,60,,
17497,41-189-A-0,0,7,141,70,,
17498,41-189-B-0,0,2,141,20,,
17499,41-190-A-0,0,3,141,30,,
17500,41-191-A-0,0,10,141,100,,
17501,41-191-B-0,0,6,141,60,,
17502,41-191-C-0,0,4,141,40,,
17503,41-193-A-0,0,5,141,50,,
17504,41-195-B-0,0,5,141,50,,
17505,41-197-A-0,0,11,141,110,,
17506,41-198-A-0,0,1,141,10,,
17507,41-199-A-0,0,6,141,60,,
17508,41-200-A-0,0,6,141,60,,
17509,41-201-A-0,0,3,141,30,,
17510,41-204-A-0,0,8,141,80,,
17511,41-206-A-0,0,5,141,50,,
17512,41-207-A-0,0,9,141,90,,
17513,41-207-B-0,0,12,141,120,,
17514,41-208-A-0,0,6,141,60,,
17515,41-209-A-0,0,20,141,200,,
17516,41-210-A-0,0,7,141,70,,
17517,41-212-A-0,0,1,141,10,,
17518,41-213-A-0,0,13,141,130,,
17519,41-214-A-0,0,3,141,30,,
17520,41-215-A-0,0,13,141,130,,
17521,41-216-A-0,0,7,141,70,,
17522,41-217-A-0,0,6,141,60,,
17523,41-218-A-0,0,1,141,10,,
17524,41-219-A-0,0,5,141,50,,
17525,41-219-B-0,0,8,141,80,,
17526,41-222-A-0,0,8,141,80,,
17527,41-224-A-0,0,8,141,80,,
17528,41-225-A-0,0,1,141,10,,
17529,41-226-A-0,0,12,141,120,,
17530,41-229-A-0,0,7,141,70,,
17531,41-230-A-0,0,7,141,70,,
17532,41-231-A-0,0,11,141,110,,
17533,41-234-A-0,0,10,141,100,,
17534,41-235-A-0,0,10,141,100,,
17535,41-236-A-0,0,6,141,60,,
17536,41-237-A-0,0,19,141,190,,
17537,41-238-A-0,0,7,141,70,,
17538,41-241-A-0,0,7,141,70,,
17539,41-244-B-0,0,5,141,50,,
17540,41-245-B-0,0,4,141,40,,
17541,41-245-C-0,0,12,141,120,,
17542,41-245-D-0,0,8,141,80,,
17543,41-246-A-0,0,14,141,140,,
17544,41-249-A-0,0,8,141,80,,
17545,41-250-A-0,0,7,141,70,,
17546,41-251-A-0,0,10,141,100,,
17547,41-252-A-0,0,7,141,70,,
17548,41-253-A-0,0,8,141,80,,
17549,41-253-B-0,0,7,141,70,,
17550,41-254-A-0,0,7,141,70,,
17551,41-255-A-0,0,8,141,80,,
17552,41-258-A-0,0,1,141,10,,
17553,41-259-A-0,0,7,141,70,,
17554,41-259-B-0,0,10,141,100,,
17555,41-260-A-0,0,1,141,10,,
17556,41-263-A-0,0,12,141,120,,
17557,41-264-A-0,0,7,141,70,,
17558,41-265-A-0,0,7,141,70,,
17559,41-268-A-0,0,8,141,80,,
17560,41-269-A-0,0,12,141,120,,
17561,41-270-A-0,0,8,141,80,,
17562,41-275-A-0,0,7,141,70,,
17563,41-276-A-0,0,11,141,110,,
17564,41-277-A-0,0,10,141,100,,
17565,41-278-A-0,0,8,141,80,,
17566,41-279-D-0,0,3,141,30,,
17567,41-279-E-0,0,3,141,30,,
17568,41-280-A-0,0,17,141,170,,
17569,41-282-A-0,0,6,141,60,,
17570,41-282-C-0,0,6,141,60,,
17571,41-284-A-0,0,10,141,100,,
17572,41-286-A-0,0,7,141,70,,
17573,41-292-A-0,0,5,141,50,,
17574,41-293-A-0,0,6,141,60,,
17575,41-293-B-0,0,5,141,50,,
17576,41-294-A-0,0,9,141,90,,
17577,41-294-B-0,0,2,141,20,,
17578,41-295-C-0,0,3,141,30,,
17579,41-296-A-0,0,1,141,10,,
17580,41-297-A-0,0,7,141,70,,
17581,41-298-A-0,0,6,141,60,,
17582,41-300-A-0,0,8,141,80,,
17583,41-301-A-0,0,4,141,40,,
17584,41-302-A-0,0,7,141,70,,
17585,41-303-A-0,0,6,141,60,,
17586,41-304-A-0,0,2,141,20,,
17587,41-307-A-0,0,10,141,100,,
17588,41-308-A-0,0,9,141,90,,
17589,41-310-B-0,0,3,141,30,,
17590,41-311-A-0,0,7,141,70,,
17591,41-312-A-0,0,6,141,60,,
17592,41-313-A-0,0,5,141,50,,
17593,41-314-A-0,0,6,141,60,,
17594,41-315-A-0,0,5,141,50,,
17595,41-316-A-0,0,5,141,50,,
17596,41-317-B-0,0,5,141,50,,
17597,41-319-A-0,0,7,141,70,,
17598,41-320-A-0,0,6,141,60,,
17599,41-321-A-0,0,28,141,280,,
17600,41-322-A-0,0,1,141,10,,
17601,41-323-A-0,0,6,141,60,,
17602,41-324-A-0,0,6,141,60,,
17603,41-325-A-0,0,4,141,40,,
17604,41-327-A-0,0,6,141,60,,
17605,41-327-B-0,0,10,141,100,,
17606,41-328-A-0,0,6,141,60,,
17607,41-330-A-0,0,7,141,70,,
17608,41-331-A-0,0,5,141,50,,
17609,41-332-A-0,0,8,141,80,,
17610,41-333-A-0,0,4,141,40,,
17611,41-334-A-0,0,5,141,50,,
17612,41-335-A-0,0,9,141,90,,
17613,41-336-A-0,0,7,141,70,,
17614,41-338-A-0,0,8,141,80,,
17615,41-339-A-0,0,11,141,110,,
17616,41-340-A-0,0,7,141,70,,
17617,41-341-A-0,0,8,141,80,,
17618,41-342-A-0,0,9,141,90,,
17619,41-343-A-0,0,3,141,30,,
17620,41-343-B-0,0,7,141,70,,
17621,41-344-A-0,0,1,141,10,,
17622,41-345-A-0,0,7,141,70,,
17623,41-346-A-0,0,2,141,20,,
17624,41-347-A-0,0,10,141,100,,
17625,41-348-A-0,0,2,141,20,,
17626,41-349-A-0,0,4,141,40,,
17627,41-350-A-0,0,8,141,80,,
17628,41-351-A-0,0,9,141,90,,
17629,41-353-A-0,0,5,141,50,,
17630,41-354-A-0,0,2,141,20,,
17631,41-355-A-0,0,12,141,120,,
17632,41-356-A-0,0,1,141,10,,
17633,41-357-A-0,0,11,141,110,,
17634,41-360-A-0,0,1,141,10,,
17635,41-361-A-0,0,3,141,30,,
17636,41-362-A-0,0,5,141,50,,
17637,41-363-A-0,0,5,141,50,,
17638,41-364-A-0,0,7,141,70,,
17639,41-365-A-0,0,16,141,160,,
17640,41-365-B-0,0,11,141,110,,
17641,41-366-A-0,0,3,141,30,,
17642,41-367-A-0,0,5,141,50,,
17643,41-367-B-0,0,2,141,20,,
17644,41-368-A-0,0,3,141,30,,
17645,41-369-A-0,0,1,141,10,,
17646,41-370-A-0,0,4,141,40,,
17647,41-372-A-0,0,4,141,40,,
17648,41-373-A-0,0,3,141,30,,
17649,41-374-A-0,0,5,141,50,,
17650,41-375-A-0,0,1,141,10,,
17651,41-376-A-0,0,8,141,80,,
17652,41-376-B-0,0,3,141,30,,
17653,41-377-A-0,0,1,141,10,,
17654,41-378-A-0,0,8,141,80,,
17655,41-379-A-0,0,9,141,90,,
17656,41-380-A-0,0,6,141,60,,
17657,41-381-A-0,0,12,141,120,,
17658,41-382-A-0,0,5,141,50,,
17659,41-383-A-0,0,1,141,10,,
17660,41-384-A-0,0,5,141,50,,
17661,41-385-A-0,0,8,141,80,,
17662,41-386-A-0,0,13,141,130,,
17663,41-387-A-0,0,4,141,40,,
17664,41-388-A-0,0,8,141,80,,
17665,41-389-A-0,0,6,141,60,,
17666,41-390-A-0,0,12,141,120,,
17667,41-391-A-0,0,4,141,40,,
17668,41-393-A-0,0,2,141,20,,
17669,41-394-A-0,0,5,141,50,,
17670,41-395-A-0,0,2,141,20,,
17671,41-396-A-0,0,6,141,60,,
17672,41-397-A-0,0,6,141,60,,
17673,41-399-A-0,0,2,141,20,,
17674,41-400-A-0,0,2,141,20,,
17675,41-402-A-0,0,4,141,40,,
17676,41-403-A-0,0,12,141,120,,
17677,41-403-B-0,0,8,141,80,,
17678,41-404-A-0,0,7,141,70,,
17679,41-405-A-0,0,6,141,60,,
17680,41-406-A-0,0,5,141,50,,
17681,41-407-A-0,0,15,141,150,,
17682,41-409-A-0,0,1,141,10,,
17683,41-409-B-0,0,1,141,10,,
17684,41-410-A-0,0,1,141,10,,
17685,41-410-B-0,0,1,141,10,,
17686,41-411-A-0,0,2,141,20,,
17687,41-412-A-0,0,5,141,50,,
17688,41-413-A-0,0,2,141,20,,
17689,41-414-A-0,0,4,141,40,,
17690,41-415-A-0,0,3,141,30,,
17691,41-416-A-0,0,2,141,20,,
17692,41-417-A-0,0,2,141,20,,
17693,41-417-B-0,0,4,141,40,,
17694,41-418-A-0,0,16,141,160,,
17695,41-419-A-0,0,3,141,30,,
17696,41-421-A-0,0,4,141,40,,
17697,42-001-A-2,0,6,142,60,,
