hh_id,hh_name,hh_inCDA,hh_size,hh_village-id,,,,,,,,,
11973,07-276-A-0,0,8,107,10,10,10,30,,,,,
11974,07-276-E-0,0,6,107,10,10,10,30,,,,,
11975,07-277-A-0,0,2,107,10,10,10,30,,,,,
11976,07-278-A-0,0,8,107,10,10,10,30,,,,,
11977,07-280-A-0,0,6,107,10,10,10,30,,,,,
11978,07-282-A-0,0,8,107,10,10,10,30,,,,,
11979,07-283-A-0,0,9,107,10,10,10,30,,,,,
11980,07-284-A-0,0,6,107,10,10,10,30,,,,,
11981,07-286-A-0,0,2,107,10,10,10,30,,,,,
11982,07-287-A-0,0,7,107,10,10,10,30,,,,,
11983,07-288-A-0,0,7,107,10,10,10,30,,,,,
11984,07-289-A-0,0,5,107,10,10,10,30,,,,,
11985,07-293-A-0,0,2,107,10,10,10,30,,,,,
11986,07-294-A-0,0,10,107,10,10,10,30,,,,,
11987,07-294-B-0,0,4,107,10,10,10,30,,,,,
11988,07-296-A-0,0,8,107,10,10,10,30,,,,,
11989,07-298-A-0,0,3,107,10,10,10,30,,,,,
11990,07-300-A-0,0,8,107,10,10,10,30,,,,,
11991,07-302-A-0,0,1,107,10,10,10,30,,,,,
11992,07-303-A-0,0,4,107,10,10,10,30,,,,,
11993,07-305-A-0,0,3,107,10,10,10,30,,,,,
11994,07-307-A-0,0,1,107,10,10,10,30,,,,,
11995,07-313-A-0,0,3,107,10,10,10,30,,,,,
11996,07-314-A-0,0,5,107,10,10,10,30,,,,,
11997,07-314-B-0,0,5,107,10,10,10,30,,,,,
11998,07-318-A-0,0,7,107,10,10,10,30,,,,,
11999,07-321-A-0,0,8,107,10,10,10,30,,,,,
12000,07-325-A-0,0,7,107,10,10,10,30,,,,,
12001,07-329-A-0,0,11,107,10,10,10,30,,,,,
12002,07-331-A-0,0,7,107,10,10,10,30,,,,,
12003,07-333-B-0,0,7,107,10,10,10,30,,,,,
12004,07-334-A-0,0,9,107,10,10,10,30,,,,,
12005,07-335-A-0,0,8,107,10,10,10,30,,,,,
12006,07-336-A-0,0,6,107,10,10,10,30,,,,,
12007,07-337-B-0,0,6,107,10,10,10,30,,,,,
12008,07-339-A-0,0,5,107,10,10,10,30,,,,,
12009,07-340-A-0,0,4,107,10,10,10,30,,,,,
12010,07-341-A-0,0,4,107,10,10,10,30,,,,,
12011,07-342-A-0,0,5,107,10,10,10,30,,,,,
12012,07-342-B-0,0,4,107,10,10,10,30,,,,,
12013,07-343-B-0,0,8,107,10,10,10,30,,,,,
12014,07-343-C-0,0,3,107,10,10,10,30,,,,,
12015,07-345-E-0,0,1,107,10,10,10,30,,,,,
12016,07-347-A-0,0,8,107,10,10,10,30,,,,,
12017,07-350-G-0,0,4,107,10,10,10,30,,,,,
12018,07-351-A-0,0,1,107,10,10,10,30,,,,,
12019,07-352-A-0,0,5,107,10,10,10,30,,,,,
12020,07-353-A-0,0,6,107,10,10,10,30,,,,,
12021,07-354-A-0,0,12,107,10,10,10,30,,,,,
12022,07-354-B-0,0,5,107,10,10,10,30,,,,,
12023,07-354-C-0,0,2,107,10,10,10,30,,,,,
12024,07-354-D-0,0,4,107,10,10,10,30,,,,,
12025,07-355-A-0,0,6,107,10,10,10,30,,,,,
12026,07-357-B-0,0,5,107,10,10,10,30,,,,,
12027,07-358-A-0,0,9,107,10,10,10,30,,,,,
12028,07-359-A-0,0,7,107,10,10,10,30,,,,,
12029,07-360-A-0,0,8,107,10,10,10,30,,,,,
12030,07-362-A-0,0,6,107,10,10,10,30,,,,,
12031,07-364-A-0,0,7,107,10,10,10,30,,,,,
12032,07-365-B-0,0,8,107,10,10,10,30,,,,,
12033,07-366-A-0,0,6,107,10,10,10,30,,,,,
12034,07-367-A-0,0,6,107,10,10,10,30,,,,,
12035,07-368-A-0,0,6,107,10,10,10,30,,,,,
12036,07-369-A-0,0,10,107,10,10,10,30,,,,,
12037,07-371-A-0,0,5,107,10,10,10,30,,,,,
12038,07-374-A-0,0,13,107,10,10,10,30,,,,,
12039,07-375-A-0,0,4,107,10,10,10,30,,,,,
12040,07-378-A-0,0,2,107,10,10,10,30,,,,,
12041,07-379-A-0,0,4,107,10,10,10,30,,,,,
12042,07-379-B-0,0,1,107,10,10,10,30,,,,,
12043,07-380-A-0,0,6,107,10,10,10,30,,,,,
12044,07-380-B-0,0,3,107,10,10,10,30,,,,,
12045,07-381-A-0,0,1,107,10,10,10,30,,,,,
12046,07-382-A-0,0,5,107,10,10,10,30,,,,,
12047,07-383-A-0,0,14,107,10,10,10,30,,,,,
12048,07-384-A-0,0,5,107,10,10,10,30,,,,,
12049,07-385-A-0,0,3,107,10,10,10,30,,,,,
12050,07-386-A-0,0,4,107,10,10,10,30,,,,,
12051,07-387-A-0,0,9,107,10,10,10,30,,,,,
12052,07-388-B-0,0,1,107,10,10,10,30,,,,,
12053,07-389-A-0,0,10,107,10,10,10,30,,,,,
12054,07-390-A-0,0,5,107,10,10,10,30,,,,,
12055,07-391-A-0,0,11,107,10,10,10,30,,,,,
12056,07-392-A-0,0,6,107,10,10,10,30,,,,,
12057,07-393-A-0,0,6,107,10,10,10,30,,,,,
12058,07-395-A-0,0,7,107,10,10,10,30,,,,,
12059,07-396-A-0,0,5,107,10,10,10,30,,,,,
12060,07-397-A-0,0,5,107,10,10,10,30,,,,,
12061,07-398-A-0,0,8,107,10,10,10,30,,,,,
12062,07-400-A-0,0,5,107,10,10,10,30,,,,,
12063,07-400-B-0,0,4,107,10,10,10,30,,,,,
12064,07-400-C-0,0,7,107,10,10,10,30,,,,,
12065,07-401-A-0,0,9,107,10,10,10,30,,,,,
12066,07-403-A-0,0,6,107,10,10,10,30,,,,,
12067,07-404-A-0,0,7,107,10,10,10,30,,,,,
12068,07-405-A-0,0,6,107,10,10,10,30,,,,,
12069,07-406-A-0,0,8,107,10,10,10,30,,,,,
12070,07-407-A-0,0,6,107,10,10,10,30,,,,,
12071,07-408-A-0,0,5,107,10,10,10,30,,,,,
12072,07-409-A-0,0,8,107,10,10,10,30,,,,,
12073,07-409-B-0,0,1,107,10,10,10,30,,,,,
12074,07-410-A-0,0,7,107,10,10,10,30,,,,,
12075,07-411-A-0,0,6,107,10,10,10,30,,,,,
12076,07-412-A-0,0,8,107,10,10,10,30,,,,,
12077,07-413-A-0,0,6,107,10,10,10,30,,,,,
12078,07-414-A-0,0,8,107,10,10,10,30,,,,,
12079,07-415-A-0,0,8,107,10,10,10,30,,,,,
12080,07-416-A-0,0,8,107,10,10,10,30,,,,,
12081,07-417-A-0,0,6,107,10,10,10,30,,,,,
12082,07-418-A-0,0,6,107,10,10,10,30,,,,,
12083,07-419-A-0,0,8,107,10,10,10,30,,,,,
12084,07-420-A-0,0,4,107,10,10,10,30,,,,,
12085,07-421-A-0,0,8,107,10,10,10,30,,,,,
12086,07-423-A-0,0,6,107,10,10,10,30,,,,,
12087,07-424-A-0,0,9,107,10,10,10,30,,,,,
12088,07-425-A-0,0,8,107,10,10,10,30,,,,,
12089,07-426-A-0,0,5,107,10,10,10,30,,,,,
12090,07-427-A-0,0,7,107,10,10,10,30,,,,,
12091,07-428-A-0,0,7,107,10,10,10,30,,,,,
12092,07-429-A-0,0,7,107,10,10,10,30,,,,,
12093,07-430-A-0,0,7,107,10,10,10,30,,,,,
12094,07-431-A-0,0,4,107,10,10,10,30,,,,,
12095,07-432-A-0,0,1,107,10,10,10,30,,,,,
12096,07-432-D-0,0,3,107,10,10,10,30,,,,,
12097,07-435-A-0,0,7,107,10,10,10,30,,,,,
12098,07-436-A-0,0,6,107,10,10,10,30,,,,,
12099,07-438-A-0,0,6,107,10,10,10,30,,,,,
12100,07-439-A-0,0,6,107,10,10,10,30,,,,,
12101,07-440-A-0,0,2,107,10,10,10,30,,,,,
12102,07-443-A-0,0,7,107,10,10,10,30,,,,,
12103,07-444-A-0,0,9,107,10,10,10,30,,,,,
12104,07-445-A-0,0,5,107,10,10,10,30,,,,,
12105,07-446-A-0,0,5,107,10,10,10,30,,,,,
12106,07-447-C-0,0,2,107,10,10,10,30,,,,,
12107,07-448-A-0,0,6,107,10,10,10,30,,,,,
12108,07-449-A-0,0,2,107,10,10,10,30,,,,,
12109,07-450-A-0,0,5,107,10,10,10,30,,,,,
12110,07-451-A-0,0,3,107,10,10,10,30,,,,,
12111,07-452-A-0,0,6,107,10,10,10,30,,,,,
12112,07-453-A-0,0,3,107,10,10,10,30,,,,,
12113,07-454-A-0,0,5,107,10,10,10,30,,,,,
12114,07-455-A-0,0,3,107,10,10,10,30,,,,,
12115,07-456-A-0,0,8,107,10,10,10,30,,,,,
12116,07-457-A-0,0,7,107,10,10,10,30,,,,,
12117,07-458-A-0,0,3,107,10,10,10,30,,,,,
12118,07-459-A-0,0,6,107,10,10,10,30,,,,,
12119,07-460-A-0,0,4,107,10,10,10,30,,,,,
12120,07-462-A-0,0,5,107,10,10,10,30,,,,,
12121,07-463-A-0,0,7,107,10,10,10,30,,,,,
12122,07-464-A-0,0,5,107,10,10,10,30,,,,,
12123,07-465-A-0,0,6,107,10,10,10,30,,,,,
12124,07-467-A-0,0,5,107,10,10,10,30,,,,,
12125,07-468-A-0,0,7,107,10,10,10,30,,,,,
12126,07-469-A-0,0,5,107,10,10,10,30,,,,,
12127,07-470-A-0,0,5,107,10,10,10,30,,,,,
12128,07-471-A-0,0,7,107,10,10,10,30,,,,,
12129,07-472-A-0,0,4,107,10,10,10,30,,,,,
12130,07-473-A-0,0,3,107,10,10,10,30,,,,,
12131,07-474-A-0,0,7,107,10,10,10,30,,,,,
12132,07-475-A-0,0,6,107,10,10,10,30,,,,,
12133,07-484-A-0,0,7,107,10,10,10,30,,,,,
12134,07-485-A-0,0,5,107,10,10,10,30,,,,,
12135,07-486-A-0,0,4,107,10,10,10,30,,,,,
12136,07-487-A-0,0,5,107,10,10,10,30,,,,,
12137,07-488-A-0,0,5,107,10,10,10,30,,,,,
12138,07-489-A-0,0,7,107,10,10,10,30,,,,,
12139,07-490-A-0,0,4,107,10,10,10,30,,,,,
12140,07-491-A-0,0,5,107,10,10,10,30,,,,,
12141,07-492-A-0,0,4,107,10,10,10,30,,,,,
12142,07-493-A-0,0,4,107,10,10,10,30,,,,,
12143,07-494-A-0,0,7,107,10,10,10,30,,,,,
12144,07-495-A-0,0,6,107,10,10,10,30,,,,,
12145,07-495-F-0,0,1,107,10,10,10,30,,,,,
12146,07-496-A-0,0,1,107,10,10,10,30,,,,,
12147,07-497-A-0,0,7,107,10,10,10,30,,,,,
12148,07-497-D-0,0,6,107,10,10,10,30,,,,,
12149,07-499-A-0,0,5,107,10,10,10,30,,,,,
12150,07-500-A-0,0,3,107,10,10,10,30,,,,,
12151,07-501-A-0,0,9,107,10,10,10,30,,,,,
12152,07-502-A-0,0,8,107,10,10,10,30,,,,,
12153,07-503-A-0,0,8,107,10,10,10,30,,,,,
12154,07-504-A-0,0,8,107,10,10,10,30,,,,,
12155,07-504-B-0,0,3,107,10,10,10,30,,,,,
12156,07-505-A-0,0,5,107,10,10,10,30,,,,,
12157,07-506-A-0,0,3,107,10,10,10,30,,,,,
12158,07-507-A-0,0,5,107,10,10,10,30,,,,,
12159,07-508-A-0,0,6,107,10,10,10,30,,,,,
12160,07-509-A-0,0,5,107,10,10,10,30,,,,,
12161,07-510-A-0,0,7,107,10,10,10,30,,,,,
12162,07-511-A-0,0,5,107,10,10,10,30,,,,,
12163,07-512-A-0,0,3,107,10,10,10,30,,,,,
12164,07-514-A-0,0,7,107,10,10,10,30,,,,,
12165,07-515-A-0,0,5,107,10,10,10,30,,,,,
12166,07-516-B-0,0,1,107,10,10,10,30,,,,,
12167,07-517-A-0,0,5,107,10,10,10,30,,,,,
12168,07-518-B-0,0,4,107,10,10,10,30,,,,,
12169,07-519-A-0,0,1,107,10,10,10,30,,,,,
12170,07-520-A-0,0,5,107,10,10,10,30,,,,,
12171,07-521-A-0,0,1,107,10,10,10,30,,,,,
12172,07-522-A-0,0,5,107,10,10,10,30,,,,,
12173,07-524-A-0,0,2,107,10,10,10,30,,,,,
12174,07-527-A-0,0,6,107,10,10,10,30,,,,,
12175,07-528-A-0,0,4,107,10,10,10,30,,,,,
12176,07-530-A-0,0,8,107,10,10,10,30,,,,,
12177,07-531-A-0,0,2,107,10,10,10,30,,,,,
12178,07-532-A-0,0,1,107,10,10,10,30,,,,,
12179,07-533-A-0,0,1,107,10,10,10,30,,,,,
12180,07-534-A-0,0,7,107,10,10,10,30,,,,,
12181,07-535-A-0,0,6,107,10,10,10,30,,,,,
12182,07-536-A-0,0,6,107,10,10,10,30,,,,,
12183,07-538-A-0,0,4,107,10,10,10,30,,,,,
12184,07-539-A-0,0,1,107,10,10,10,30,,,,,
12185,07-540-A-0,0,1,107,10,10,10,30,,,,,
12186,07-541-A-0,0,5,107,10,10,10,30,,,,,
12187,07-542-A-0,0,1,107,10,10,10,30,,,,,
12188,07-543-A-0,0,6,107,10,10,10,30,,,,,
12189,07-544-A-0,0,5,107,10,10,10,30,,,,,
12190,07-545-A-0,0,1,107,10,10,10,30,,,,,
12191,07-546-A-0,0,2,107,10,10,10,30,,,,,
12192,07-548-A-0,0,1,107,10,10,10,30,,,,,
12193,07-549-A-0,0,4,107,10,10,10,30,,,,,
12194,07-551-A-0,0,2,107,10,10,10,30,,,,,
12195,07-552-A-0,0,4,107,10,10,10,30,,,,,
12196,07-553-A-0,0,2,107,10,10,10,30,,,,,
12197,07-554-A-0,0,4,107,10,10,10,30,,,,,
12198,07-555-A-0,0,1,107,10,10,10,30,,,,,
12199,07-556-A-0,0,4,107,10,10,10,30,,,,,
12200,07-557-A-0,0,5,107,10,10,10,30,,,,,
12201,07-558-A-0,0,3,107,10,10,10,30,,,,,
12202,07-560-A-0,0,3,107,10,10,10,30,,,,,
12203,07-561-A-0,0,8,107,10,10,10,30,,,,,
12204,07-563-A-0,0,1,107,10,10,10,30,,,,,
12205,07-564-A-0,0,7,107,10,10,10,30,,,,,
12206,07-565-A-0,0,1,107,10,10,10,30,,,,,
12207,07-566-A-0,0,4,107,10,10,10,30,,,,,
12208,07-567-A-0,0,6,107,10,10,10,30,,,,,
12209,07-567-B-0,0,2,107,10,10,10,30,,,,,
12210,07-568-A-0,0,8,107,10,10,10,30,,,,,
12211,07-569-A-0,0,2,107,10,10,10,30,,,,,
12212,07-570-A-0,0,4,107,10,10,10,30,,,,,
12213,07-571-A-0,0,3,107,10,10,10,30,,,,,
12214,07-572-A-0,0,2,107,10,10,10,30,,,,,
12215,07-573-B-0,0,1,107,10,10,10,30,,,,,
12216,07-574-B-0,0,4,107,10,10,10,30,,,,,
12217,07-575-A-0,0,2,107,10,10,10,30,,,,,
12218,07-576-A-0,0,4,107,10,10,10,30,,,,,
12219,07-577-A-0,0,4,107,10,10,10,30,,,,,
12220,07-578-A-0,0,9,107,10,10,10,30,,,,,
12221,07-579-A-0,0,5,107,10,10,10,30,,,,,
12222,07-581-A-0,0,8,107,10,10,10,30,,,,,
12223,07-582-A-0,0,1,107,10,10,10,30,,,,,
12224,07-584-A-0,0,4,107,10,10,10,30,,,,,
12225,07-585-A-0,0,3,107,10,10,10,30,,,,,
12226,07-586-A-0,0,3,107,10,10,10,30,,,,,
12227,07-587-A-0,0,11,107,10,10,10,30,,,,,
12228,07-588-A-0,0,1,107,10,10,10,30,,,,,
12229,07-589-A-0,0,5,107,10,10,10,30,,,,,
12230,07-591-A-0,0,3,107,10,10,10,30,,,,,
12231,07-592-A-0,0,7,107,10,10,10,30,,,,,
12232,07-593-B-0,0,1,107,10,10,10,30,,,,,
12233,07-594-A-0,0,4,107,10,10,10,30,,,,,
12234,07-595-A-0,0,6,107,10,10,10,30,,,,,
12235,07-596-A-0,0,2,107,10,10,10,30,,,,,
12236,07-597-A-0,0,5,107,10,10,10,30,,,,,
12237,07-598-A-0,0,3,107,10,10,10,30,,,,,
12238,07-599-A-0,0,2,107,10,10,10,30,,,,,
12239,07-600-A-0,0,1,107,10,10,10,30,,,,,
12240,07-601-A-0,0,5,107,10,10,10,30,,,,,
12241,07-602-A-0,0,3,107,10,10,10,30,,,,,
12242,07-603-A-0,0,4,107,10,10,10,30,,,,,
12243,07-604-A-0,0,6,107,10,10,10,30,,,,,
12244,07-605-A-0,0,1,107,10,10,10,30,,,,,
12245,07-606-A-0,0,3,107,10,10,10,30,,,,,
12246,07-607-A-0,0,3,107,10,10,10,30,,,,,
12247,07-608-A-0,0,5,107,10,10,10,30,,,,,
12248,07-609-A-0,0,4,107,10,10,10,30,,,,,
12249,07-610-A-0,0,6,107,10,10,10,30,,,,,
12250,07-611-A-0,0,4,107,10,10,10,30,,,,,
12251,07-612-A-0,0,5,107,10,10,10,30,,,,,
12252,07-613-A-0,0,2,107,10,10,10,30,,,,,
12253,07-614-A-0,0,1,107,10,10,10,30,,,,,
12254,07-615-A-0,0,8,107,10,10,10,30,,,,,
12255,07-616-A-0,0,3,107,10,10,10,30,,,,,
12256,07-617-A-0,0,6,107,10,10,10,30,,,,,
12257,07-618-A-0,0,6,107,10,10,10,30,,,,,
12258,07-619-A-0,0,6,107,10,10,10,30,,,,,
12259,07-620-A-0,0,2,107,10,10,10,30,,,,,
12260,07-621-A-0,0,4,107,10,10,10,30,,,,,
12261,07-622-A-0,0,6,107,10,10,10,30,,,,,
12262,07-623-A-0,0,6,107,10,10,10,30,,,,,
12263,07-624-A-0,0,2,107,10,10,10,30,,,,,
12264,07-625-A-0,0,2,107,10,10,10,30,,,,,
12265,07-626-A-0,0,2,107,10,10,10,30,,,,,
12266,07-627-A-0,0,1,107,10,10,10,30,,,,,
12267,07-628-A-0,0,2,107,10,10,10,30,,,,,
12268,07-629-A-0,0,2,107,10,10,10,30,,,,,
12269,07-630-A-0,0,4,107,10,10,10,30,,,,,
12270,07-631-A-0,0,3,107,10,10,10,30,,,,,
12271,07-632-A-0,0,1,107,10,10,10,30,,,,,
12272,07-633-A-0,0,1,107,10,10,10,30,,,,,
12273,07-634-A-0,0,3,107,10,10,10,30,,,,,
12274,07-635-A-0,0,3,107,10,10,10,30,,,,,
12275,07-636-A-0,0,6,107,10,10,10,30,,,,,
12276,07-637-A-0,0,2,107,10,10,10,30,,,,,
12277,07-638-A-0,0,1,107,10,10,10,30,,,,,
12278,07-639-B-0,0,1,107,10,10,10,30,,,,,
12279,07-640-A-0,0,1,107,10,10,10,30,,,,,
12280,07-642-A-0,0,5,107,10,10,10,30,,,,,
12281,07-643-A-0,0,3,107,10,10,10,30,,,,,
12282,07-644-A-0,0,1,107,10,10,10,30,,,,,
12283,07-645-A-0,0,7,107,10,10,10,30,,,,,
12284,07-646-A-0,0,6,107,10,10,10,30,,,,,
12285,07-647-A-0,0,8,107,10,10,10,30,,,,,
12286,07-648-A-0,0,3,107,10,10,10,30,,,,,
12287,07-649-A-0,0,3,107,10,10,10,30,,,,,
12288,07-650-A-0,0,5,107,10,10,10,30,,,,,
12289,07-651-A-0,0,3,107,10,10,10,30,,,,,
12290,07-652-A-0,0,1,107,10,10,10,30,,,,,
12291,07-653-A-0,0,5,107,10,10,10,30,,,,,
12292,07-654-A-0,0,2,107,10,10,10,30,,,,,
12293,07-655-A-0,0,7,107,10,10,10,30,,,,,
12294,07-656-A-0,0,4,107,10,10,10,30,,,,,
12295,07-657-A-0,0,3,107,10,10,10,30,,,,,
12296,08-002-A-0,0,12,108,10,10,10,30,,,,,
12297,08-003-A-0,0,10,108,10,10,10,30,,,,,
12298,08-004-A-0,0,16,108,10,10,10,30,,,,,
12299,08-005-A-0,0,19,108,10,10,10,30,,,,,
12300,08-008-A-0,0,14,108,10,10,10,30,,,,,
12301,08-009-A-0,0,6,108,10,10,10,30,,,,,
12302,08-009-B-0,0,8,108,10,10,10,30,,,,,
12303,08-009-D-0,0,9,108,10,10,10,30,,,,,
12304,08-010-A-0,0,2,108,10,10,10,30,,,,,
12305,08-011-A-0,0,4,108,10,10,10,30,,,,,
12306,08-012-A-0,0,3,108,10,10,10,30,,,,,
12307,08-012-B-0,0,3,108,10,10,10,30,,,,,
12308,08-013-A-0,0,7,108,10,10,10,30,,,,,
12309,08-013-B-0,0,7,108,10,10,10,30,,,,,
12310,08-013-C-0,0,1,108,10,10,10,30,,,,,
12311,08-015-A-0,0,10,108,10,10,10,30,,,,,
12312,08-016-A-0,0,4,108,10,10,10,30,,,,,
12313,08-017-A-0,0,1,108,10,10,10,30,,,,,
12314,08-017-B-0,0,18,108,10,10,10,30,,,,,
12315,08-017-C-0,0,5,108,10,10,10,30,,,,,
12316,08-018-A-0,0,11,108,10,10,10,30,,,,,
12317,08-018-C-0,0,4,108,10,10,10,30,,,,,
12318,08-019-A-0,0,8,108,10,10,10,30,,,,,
12319,08-020-A-0,0,10,108,10,10,10,30,,,,,
12320,08-020-B-0,0,5,108,10,10,10,30,,,,,
12321,08-020-F-0,0,1,108,10,10,10,30,,,,,
12322,08-024-A-0,0,2,108,10,10,10,30,,,,,
12323,08-025-A-0,0,4,108,10,10,10,30,,,,,
12324,08-025-B-0,0,8,108,10,10,10,30,,,,,
12325,08-028-A-0,0,10,108,10,10,10,30,,,,,
12326,08-029-A-0,0,1,108,10,10,10,30,,,,,
12327,08-030-A-0,0,9,108,10,10,10,30,,,,,
12328,08-030-C-0,0,9,108,10,10,10,30,,,,,
12329,08-030-D-0,0,5,108,10,10,10,30,,,,,
12330,08-030-E-0,0,8,108,10,10,10,30,,,,,
12331,08-031-A-0,0,12,108,10,10,10,30,,,,,
12332,08-032-A-0,0,18,108,10,10,10,30,,,,,
12333,08-033-A-0,0,4,108,10,10,10,30,,,,,
12334,08-034-A-0,0,1,108,10,10,10,30,,,,,
12335,08-035-A-0,0,3,108,10,10,10,30,,,,,
12336,08-036-B-0,0,1,108,10,10,10,30,,,,,
12337,08-037-A-0,0,4,108,10,10,10,30,,,,,
12338,08-038-A-0,0,6,108,10,10,10,30,,,,,
12339,08-038-C-0,0,15,108,10,10,10,30,,,,,
12340,08-039-C-0,0,1,108,10,10,10,30,,,,,
12341,08-040-A-0,0,13,108,10,10,10,30,,,,,
12342,08-040-B-0,0,4,108,10,10,10,30,,,,,
12343,08-041-A-0,0,4,108,10,10,10,30,,,,,
12344,08-041-B-0,0,5,108,10,10,10,30,,,,,
12345,08-042-A-0,0,6,108,10,10,10,30,,,,,
12346,08-043-A-0,0,3,108,10,10,10,30,,,,,
12347,08-043-B-0,0,8,108,10,10,10,30,,,,,
12348,08-043-C-0,0,8,108,10,10,10,30,,,,,
12349,08-043-D-0,0,14,108,10,10,10,30,,,,,
12350,08-044-A-0,0,5,108,10,10,10,30,,,,,
12351,08-045-A-0,0,2,108,10,10,10,30,,,,,
12352,08-048-A-0,0,12,108,10,10,10,30,,,,,
12353,08-050-A-0,0,5,108,10,10,10,30,,,,,
12354,08-050-B-0,0,1,108,10,10,10,30,,,,,
12355,08-051-A-0,0,5,108,10,10,10,30,,,,,
12356,08-051-B-0,0,11,108,10,10,10,30,,,,,
12357,08-052-A-0,0,3,108,10,10,10,30,,,,,
12358,08-052-B-0,0,9,108,10,10,10,30,,,,,
12359,08-052-C-0,0,8,108,10,10,10,30,,,,,
12360,08-053-A-0,0,7,108,10,10,10,30,,,,,
12361,08-053-B-0,0,11,108,10,10,10,30,,,,,
12362,08-053-C-0,0,7,108,10,10,10,30,,,,,
12363,08-054-A-0,0,10,108,10,10,10,30,,,,,
12364,08-054-C-0,0,5,108,10,10,10,30,,,,,
12365,08-055-A-0,0,3,108,10,10,10,30,,,,,
12366,08-055-B-0,0,4,108,10,10,10,30,,,,,
12367,08-055-C-0,0,2,108,10,10,10,30,,,,,
12368,08-056-A-0,0,14,108,10,10,10,30,,,,,
12369,08-057-A-0,0,5,108,10,10,10,30,,,,,
12370,08-058-A-0,0,9,108,10,10,10,30,,,,,
12371,08-058-B-0,0,9,108,10,10,10,30,,,,,
12372,08-058-C-0,0,1,108,10,10,10,30,,,,,
12373,08-059-A-0,0,7,108,10,10,10,30,,,,,
12374,08-060-A-0,0,8,108,10,10,10,30,,,,,
12375,08-061-A-0,0,6,108,10,10,10,30,,,,,
12376,08-062-A-0,0,10,108,10,10,10,30,,,,,
12377,08-062-B-0,0,4,108,10,10,10,30,,,,,
12378,08-063-A-0,0,1,108,10,10,10,30,,,,,
12379,08-064-A-0,0,8,108,10,10,10,30,,,,,
12380,08-064-B-0,0,3,108,10,10,10,30,,,,,
12381,08-064-D-0,0,5,108,10,10,10,30,,,,,
12382,08-065-A-0,0,4,108,10,10,10,30,,,,,
12383,08-065-B-0,0,7,108,10,10,10,30,,,,,
12384,08-065-C-0,0,17,108,10,10,10,30,,,,,
12385,08-066-A-0,0,15,108,10,10,10,30,,,,,
12386,08-067-A-0,0,10,108,10,10,10,30,,,,,
12387,08-068-B-0,0,4,108,10,10,10,30,,,,,
12388,08-072-A-0,0,8,108,10,10,10,30,,,,,
12389,08-072-B-0,0,7,108,10,10,10,30,,,,,
12390,08-073-B-0,0,7,108,10,10,10,30,,,,,
12391,08-078-A-0,0,21,108,10,10,10,30,,,,,
12392,08-088-B-0,0,1,108,10,10,10,30,,,,,
12393,08-088-C-0,0,1,108,10,10,10,30,,,,,
12394,08-094-A-0,0,9,108,10,10,10,30,,,,,
12395,08-095-B-0,0,5,108,10,10,10,30,,,,,
12396,08-098-A-0,0,5,108,10,10,10,30,,,,,
12397,08-098-B-0,0,5,108,10,10,10,30,,,,,
12398,08-100-E-0,0,1,108,10,10,10,30,,,,,
12399,08-110-A-0,0,9,108,10,10,10,30,,,,,
12400,08-112-A-0,0,15,108,10,10,10,30,,,,,
12401,08-112-B-0,0,5,108,10,10,10,30,,,,,
12402,08-114-A-0,0,14,108,10,10,10,30,,,,,
12403,08-115-A-0,0,9,108,10,10,10,30,,,,,
12404,08-115-B-0,0,9,108,10,10,10,30,,,,,
12405,08-115-C-0,0,6,108,10,10,10,30,,,,,
12406,08-116-A-0,0,7,108,10,10,10,30,,,,,
12407,08-118-A-0,0,8,108,10,10,10,30,,,,,
12408,08-119-A-0,0,5,108,10,10,10,30,,,,,
12409,08-121-A-0,0,15,108,10,10,10,30,,,,,
12410,08-122-A-0,0,5,108,10,10,10,30,,,,,
12411,08-123-A-0,0,13,108,10,10,10,30,,,,,
12412,08-123-B-0,0,19,108,10,10,10,30,,,,,
12413,08-124-A-0,0,6,108,10,10,10,30,,,,,
12414,08-125-A-0,0,6,108,10,10,10,30,,,,,
12415,08-126-A-0,0,10,108,10,10,10,30,,,,,
12416,08-127-B-0,0,1,108,10,10,10,30,,,,,
12417,08-127-D-0,0,2,108,10,10,10,30,,,,,
12418,08-128-A-0,0,7,108,10,10,10,30,,,,,
12419,08-129-A-0,0,2,108,10,10,10,30,,,,,
12420,08-130-A-0,0,1,108,10,10,10,30,,,,,
12421,08-131-A-0,0,8,108,10,10,10,30,,,,,
12422,08-131-B-0,0,5,108,10,10,10,30,,,,,
12423,08-131-C-0,0,4,108,10,10,10,30,,,,,
12424,08-131-D-0,0,4,108,10,10,10,30,,,,,
12425,08-131-E-0,0,2,108,10,10,10,30,,,,,
12426,08-131-F-0,0,3,108,10,10,10,30,,,,,
12427,08-133-A-0,0,5,108,10,10,10,30,,,,,
12428,08-135-A-0,0,17,108,10,10,10,30,,,,,
12429,08-138-A-0,0,1,108,10,10,10,30,,,,,
12430,08-140-A-0,0,4,108,10,10,10,30,,,,,
12431,08-141-A-0,0,6,108,10,10,10,30,,,,,
12432,08-142-A-0,0,13,108,10,10,10,30,,,,,
12433,08-144-A-0,0,5,108,10,10,10,30,,,,,
12434,08-145-A-0,0,9,108,10,10,10,30,,,,,
12435,08-147-A-0,0,4,108,10,10,10,30,,,,,
12436,08-148-A-0,0,13,108,10,10,10,30,,,,,
12437,08-149-A-0,0,3,108,10,10,10,30,,,,,
