hh_id	hh_name	hh_inCDA	hh_size	hh_village-id
12976	14-141-A-0	0	3	114
12977	14-142-A-0	0	4	114
12978	14-143-A-0	0	2	114
12979	14-144-A-0	0	1	114
12980	14-145-A-0	0	8	114
12981	14-146-A-0	0	11	114
12982	14-148-A-0	0	4	114
12983	14-149-A-0	0	5	114
12984	14-150-A-0	0	3	114
12985	14-151-A-0	0	8	114
12986	14-152-A-0	0	3	114
12987	14-153-A-0	0	1	114
12988	14-154-A-0	0	1	114
12989	14-155-A-0	0	3	114
12990	14-156-A-0	0	2	114
12991	14-157-A-0	0	1	114
12992	15-001-A-0	0	12	115
12993	15-001-B-0	0	8	115
12994	15-001-C-0	0	8	115
12995	15-001-E-0	0	8	115
12996	15-003-A-0	0	5	115
12997	15-005-A-0	0	10	115
12998	15-007-A-0	0	3	115
12999	15-007-B-0	0	18	115
13000	15-007-C-0	0	8	115
13001	15-007-D-0	0	7	115
13002	15-007-E-0	0	1	115
13003	15-008-A-0	0	10	115
13004	15-008-B-0	0	6	115
13005	15-009-A-0	0	6	115
13006	15-010-A-0	0	6	115
13007	15-012-A-0	0	9	115
13008	15-013-A-0	0	14	115
13009	15-014-B-0	0	4	115
13010	15-014-C-0	0	7	115
13011	15-014-D-0	0	7	115
13012	15-015-A-0	0	18	115
13013	15-016-A-0	0	6	115
13014	15-016-B-0	0	8	115
13015	15-018-A-0	0	8	115
13016	15-023-A-0	0	6	115
13017	15-024-A-0	0	4	115
13018	15-025-A-0	0	1	115
13019	16-002-A-0	0	8	116
13020	16-003-A-0	0	4	116
13021	16-004-A-0	0	16	116
13022	16-005-A-0	0	9	116
13023	16-006-A-0	0	24	116
13024	16-009-A-0	0	34	116
13025	16-012-A-0	0	10	116
13026	16-014-A-0	0	7	116
13027	16-015-A-0	0	8	116
13028	16-016-A-0	0	8	116
13029	16-017-A-0	0	10	116
13030	16-017-B-0	0	10	116
13031	16-021-A-0	0	41	116
13032	16-022-A-0	0	14	116
13033	16-022-B-0	0	14	116
13034	16-023-A-0	0	12	116
13035	16-024-A-0	0	12	116
13036	16-025-A-0	0	9	116
13037	16-025-B-0	0	1	116
13038	16-025-C-0	0	1	116
13039	16-025-D-0	0	1	116
13040	16-025-E-0	0	3	116
13041	16-026-A-0	0	17	116
13042	16-027-A-0	0	7	116
13043	16-030-A-0	0	22	116
13044	16-031-A-0	0	19	116
13045	16-032-B-0	0	11	116
13046	16-037-A-0	0	19	116
13047	16-039-A-0	0	7	116
13048	16-040-A-0	0	6	116
13049	16-041-A-0	0	8	116
13050	16-042-A-0	0	1	116
13051	16-043-A-0	0	5	116
13052	16-045-A-0	0	7	116
13053	16-047-A-0	0	11	116
13054	16-049-A-0	0	16	116
13055	16-051-A-0	0	6	116
13056	16-052-A-0	0	7	116
13057	16-053-A-0	0	8	116
13058	16-054-A-0	0	5	116
13059	16-055-A-0	0	9	116
13060	16-058-A-0	0	10	116
13061	16-059-A-0	0	6	116
13062	16-061-A-0	0	5	116
13063	16-062-A-0	0	8	116
13064	16-062-B-0	0	5	116
13065	16-063-A-0	0	5	116
13066	16-064-A-0	0	13	116
13067	16-065-A-0	0	8	116
13068	16-066-A-0	0	11	116
13069	16-067-A-0	0	5	116
13070	17-002-A-0	0	9	117
13071	17-003-A-0	0	10	117
13072	17-003-D-0	0	7	117
13073	17-003-F-0	0	6	117
13074	17-003-G-0	0	1	117
13075	17-005-A-0	0	1	117
13076	17-005-B-0	0	7	117
13077	17-006-A-0	0	2	117
13078	17-010-A-0	0	5	117
13079	17-011-A-0	0	1	117
13080	17-013-A-0	0	9	117
13081	17-014-A-0	0	8	117
13082	17-016-A-0	0	4	117
13083	17-016-B-0	0	4	117
13084	17-016-C-0	0	3	117
13085	17-017-A-0	0	7	117
13086	17-018-A-0	0	2	117
13087	17-019-A-0	0	2	117
13088	17-023-A-0	0	11	117
13089	17-026-A-0	0	4	117
13090	17-030-A-0	0	7	117
13091	17-031-A-0	0	14	117
13092	17-034-A-0	0	1	117
13093	17-035-A-0	0	11	117
13094	17-037-A-0	0	9	117
13095	17-038-A-0	0	3	117
13096	17-038-B-0	0	2	117
13097	17-041-A-0	0	6	117
13098	17-042-A-0	0	12	117
13099	17-042-B-0	0	1	117
13100	17-043-C-0	0	4	117
13101	17-044-A-0	0	4	117
13102	17-045-A-0	0	12	117
13103	17-048-A-0	0	12	117
13104	17-048-B-0	0	5	117
13105	17-050-A-0	0	5	117
13106	17-052-A-0	0	8	117
13107	17-055-A-0	0	5	117
13108	17-060-A-0	0	9	117
13109	17-060-B-0	0	1	117
13110	17-061-C-0	0	8	117
13111	17-062-A-0	0	9	117
13112	17-064-A-0	0	11	117
13113	17-065-A-0	0	13	117
13114	17-066-A-0	0	3	117
13115	17-068-A-0	0	8	117
13116	17-069-A-0	0	5	117
13117	17-070-A-0	0	2	117
13118	17-070-B-0	0	8	117
13119	17-070-C-0	0	8	117
13120	17-072-A-0	0	4	117
13121	17-072-B-0	0	9	117
13122	17-074-A-0	0	1	117
13123	17-075-A-0	0	7	117
13124	17-076-A-0	0	9	117
13125	17-077-B-0	0	5	117
13126	17-082-A-0	0	6	117
13127	17-083-A-0	0	11	117
13128	17-084-A-0	0	5	117
13129	17-085-A-0	0	3	117
13130	17-087-A-0	0	3	117
13131	17-093-A-0	0	3	117
13132	17-097-A-0	0	5	117
13133	17-098-B-0	0	3	117
13134	17-099-A-0	0	9	117
13135	17-100-B-0	0	13	117
13136	17-102-A-0	0	2	117
13137	17-109-A-0	0	5	117
13138	17-117-A-0	0	7	117
13139	17-117-C-0	0	1	117
13140	17-119-A-0	0	6	117
13141	17-120-A-0	0	6	117
13142	17-120-B-0	0	6	117
13143	17-121-A-0	0	1	117
13144	17-122-A-0	0	1	117
13145	17-123-A-0	0	3	117
13146	17-125-A-0	0	3	117
13147	17-126-A-0	0	3	117
13148	17-127-A-0	0	8	117
13149	17-130-A-0	0	6	117
13150	17-133-A-0	0	7	117
13151	17-135-A-0	0	5	117
13152	17-135-B-0	0	6	117
13153	17-137-A-0	0	6	117
13154	17-138-A-0	0	5	117
13155	17-139-A-0	0	9	117
13156	17-140-A-0	0	8	117
13157	17-142-B-0	0	12	117
13158	17-142-C-0	0	3	117
13159	17-143-A-0	0	11	117
13160	17-144-A-0	0	5	117
13161	17-145-A-0	0	11	117
13162	17-145-B-0	0	4	117
13163	17-145-C-0	0	5	117
13164	17-150-B-0	0	8	117
13165	17-152-A-0	0	7	117
13166	17-153-A-0	0	5	117
13167	17-154-A-0	0	10	117
13168	17-155-A-0	0	6	117
13169	17-156-A-0	0	8	117
13170	17-164-A-0	0	10	117
13171	17-164-C-0	0	4	117
13172	17-167-A-0	0	5	117
13173	17-168-A-0	0	8	117
13174	17-171-A-0	0	7	117
13175	17-174-A-0	0	7	117
13176	17-176-A-0	0	6	117
13177	17-177-A-0	0	15	117
13178	17-184-A-0	0	10	117
13179	17-186-A-0	0	8	117
13180	17-189-A-0	0	10	117
13181	17-191-A-0	0	2	117
13182	17-192-A-0	0	3	117
13183	17-196-A-0	0	8	117
13184	17-197-B-0	0	6	117
13185	17-202-A-0	0	2	117
13186	17-202-B-0	0	2	117
13187	17-204-A-0	0	5	117
13188	17-205-A-0	0	9	117
13189	17-206-A-0	0	2	117
13190	17-210-A-0	0	14	117
13191	17-212-A-0	0	8	117
13192	17-215-A-0	0	3	117
13193	17-218-A-0	0	10	117
13194	17-219-A-0	0	3	117
13195	17-226-B-0	0	13	117
13196	17-226-C-0	0	26	117
13197	17-226-D-0	0	13	117
13198	17-226-E-0	0	9	117
13199	17-227-A-0	0	3	117
13200	17-227-B-0	0	21	117
13201	17-227-C-0	0	10	117
13202	17-227-E-0	0	7	117
13203	17-229-A-0	0	9	117
13204	17-230-A-0	0	12	117
13205	17-230-B-0	0	4	117
13206	17-231-A-0	0	6	117
13207	17-231-D-0	0	3	117
13208	17-232-A-0	0	18	117
13209	17-233-A-0	0	10	117
13210	17-234-A-0	0	27	117
13211	17-237-A-0	0	11	117
13212	17-241-A-0	0	23	117
13213	17-241-B-0	0	8	117
13214	17-241-D-0	0	3	117
13215	17-241-E-0	0	4	117
13216	17-241-F-0	0	1	117
13217	17-242-A-0	0	3	117
13218	17-242-B-0	0	3	117
13219	17-243-A-0	0	12	117
13220	17-244-B-0	0	8	117
13221	17-246-C-0	0	8	117
13222	17-255-B-0	0	6	117
13223	17-256-A-0	0	12	117
13224	17-257-A-0	0	2	117
13225	17-258-A-0	0	9	117
13226	17-259-B-0	0	5	117
13227	17-260-A-0	0	2	117
13228	17-261-A-0	0	6	117
13229	17-262-A-0	0	6	117
13230	17-266-A-0	0	3	117
13231	17-266-F-0	0	5	117
13232	17-267-A-0	0	2	117
13233	17-268-A-0	0	1	117
13234	17-269-A-0	0	23	117
13235	17-271-A-0	0	18	117
13236	17-271-B-0	0	8	117
13237	17-271-C-0	0	13	117
13238	17-273-A-0	0	9	117
13239	17-274-A-0	0	3	117
13240	17-274-B-0	0	18	117
13241	17-275-A-0	0	16	117
13242	17-276-A-0	0	12	117
13243	17-277-A-0	0	4	117
13244	17-281-A-0	0	2	117
13245	17-282-A-0	0	5	117
13246	17-283-A-0	0	4	117
13247	17-284-A-0	0	10	117
13248	17-285-A-0	0	8	117
13249	17-285-B-0	0	8	117
13250	17-288-A-0	0	11	117
13251	17-288-B-0	0	12	117
13252	17-289-A-0	0	4	117
13253	17-290-A-0	0	9	117
13254	17-292-A-0	0	14	117
13255	17-293-A-0	0	6	117
13256	17-294-A-0	0	7	117
13257	17-294-B-0	0	10	117
13258	17-296-A-0	0	5	117
13259	17-296-B-0	0	1	117
13260	17-299-A-0	0	6	117
13261	17-300-A-0	0	8	117
13262	17-301-A-0	0	7	117
13263	17-301-B-0	0	8	117
13264	17-301-C-0	0	4	117
13265	17-302-A-0	0	4	117
13266	17-302-B-0	0	3	117
13267	17-303-A-0	0	9	117
13268	17-304-A-0	0	4	117
13269	17-305-A-0	0	10	117
13270	17-306-A-0	0	10	117
13271	17-307-A-0	0	1	117
13272	17-308-A-0	0	7	117
13273	17-309-B-0	0	7	117
13274	17-310-A-0	0	6	117
13275	17-311-A-0	0	14	117
13276	17-311-B-0	0	9	117
13277	17-312-A-0	0	8	117
13278	17-313-B-0	0	7	117
13279	17-314-B-0	0	9	117
13280	17-315-A-0	0	17	117
13281	17-319-A-0	0	15	117
13282	17-320-A-0	0	8	117
13283	17-321-A-0	0	8	117
13284	17-322-A-0	0	14	117
13285	17-322-B-0	0	4	117
13286	17-324-A-0	0	20	117
13287	17-325-A-0	0	7	117
13288	17-326-A-0	0	12	117
13289	17-327-A-0	0	7	117
13290	17-328-A-0	0	14	117
13291	17-329-A-0	0	16	117
13292	17-329-B-0	0	6	117
13293	17-330-A-0	0	7	117
13294	17-331-A-0	0	33	117
13295	17-332-A-0	0	10	117
13296	17-332-B-0	0	14	117
13297	17-333-A-0	0	9	117
13298	17-334-A-0	0	6	117
13299	17-335-A-0	0	1	117
13300	17-336-B-0	0	5	117
13301	17-356-A-0	0	2	117
13302	17-357-A-0	0	9	117
13303	17-358-A-0	0	21	117
13304	17-359-A-0	0	2	117
13305	17-360-A-0	0	6	117
13306	17-361-A-0	0	9	117
13307	17-364-A-0	0	10	117
13308	17-365-A-0	0	3	117
13309	17-366-A-0	0	8	117
13310	17-367-A-0	0	9	117
13311	17-368-A-0	0	1	117
13312	17-369-B-0	0	6	117
13313	17-370-A-0	0	8	117
13314	17-373-A-0	0	5	117
13315	17-374-A-0	0	3	117
13316	17-375-A-0	0	21	117
13317	17-376-B-0	0	2	117
13318	17-378-A-0	0	4	117
13319	17-378-B-0	0	3	117
13320	17-380-A-0	0	10	117
13321	17-381-A-0	0	11	117
13322	17-382-A-0	0	11	117
13323	17-383-A-0	0	8	117
13324	17-390-A-0	0	20	117
13325	17-391-A-0	0	7	117
13326	17-391-B-0	0	8	117
13327	17-392-A-0	0	4	117
13328	17-393-A-0	0	19	117
13329	17-394-A-0	0	23	117
13330	17-395-B-0	0	22	117
13331	17-395-C-0	0	12	117
13332	17-395-D-0	0	5	117
13333	17-396-A-0	0	19	117
13334	17-397-A-0	0	21	117
13335	17-397-B-0	0	3	117
13336	17-400-A-0	0	14	117
13337	17-400-B-0	0	6	117
13338	17-406-A-0	0	6	117
13339	17-408-A-0	0	9	117
13340	17-409-A-0	0	17	117
13341	17-411-A-0	0	15	117
13342	17-413-A-0	0	6	117
13343	17-415-A-0	0	12	117
13344	17-418-A-0	0	10	117
13345	17-418-B-0	0	2	117
13346	17-421-A-0	0	10	117
13347	17-421-B-0	0	6	117
13348	17-421-C-0	0	3	117
13349	17-422-A-0	0	12	117
13350	17-423-A-0	0	10	117
13351	17-424-A-0	0	9	117
13352	17-427-A-0	0	3	117
13353	17-429-A-0	0	12	117
13354	17-430-A-0	0	10	117
13355	17-432-A-0	0	5	117
13356	17-433-A-0	0	5	117
13357	17-434-A-0	0	6	117
13358	17-435-A-0	0	13	117
13359	17-436-A-0	0	10	117
13360	17-437-A-0	0	8	117
13361	17-438-A-0	0	7	117
13362	17-440-A-0	0	10	117
13363	17-441-A-0	0	9	117
13364	17-442-A-0	0	7	117
13365	17-444-A-0	0	1	117
13366	17-445-A-0	0	9	117
13367	17-446-A-0	0	9	117
13368	17-447-A-0	0	1	117
13369	17-448-A-0	0	13	117
13370	17-450-A-0	0	8	117
13371	17-451-A-0	0	14	117
13372	17-452-A-0	0	13	117
13373	17-452-B-0	0	9	117
13374	17-452-C-0	0	4	117
13375	17-452-D-0	0	6	117
13376	17-453-A-0	0	14	117
13377	17-457-A-0	0	3	117
13378	17-458-A-0	0	2	117
13379	17-459-A-0	0	13	117
13380	17-460-A-0	0	2	117
13381	17-461-A-0	0	5	117
13382	17-462-A-0	0	7	117
13383	17-462-B-0	0	7	117
13384	17-463-A-0	0	8	117
13385	17-464-A-0	0	9	117
13386	17-469-A-0	0	13	117
13387	17-469-B-0	0	10	117
13388	17-470-B-0	0	6	117
13389	17-473-A-0	0	10	117
13390	17-476-A-0	0	12	117
13391	17-476-B-0	0	11	117
13392	17-477-A-0	0	7	117
13393	17-478-A-0	0	4	117
13394	17-479-A-0	0	6	117
13395	17-480-A-0	0	6	117
13396	17-481-A-0	0	9	117
13397	17-482-A-0	0	8	117
13398	17-484-A-0	0	7	117
13399	17-485-A-0	0	6	117
13400	17-488-A-0	0	4	117
13401	17-489-A-0	0	7	117
13402	17-494-A-0	0	10	117
13403	17-497-A-0	0	7	117
13404	17-498-A-0	0	9	117
13405	17-502-A-0	0	12	117
13406	17-503-A-0	0	12	117
13407	17-504-A-0	0	8	117
13408	17-506-A-0	0	13	117
13409	17-506-B-0	0	7	117
13410	17-508-A-0	0	3	117
13411	17-509-A-0	0	3	117
13412	17-510-A-0	0	13	117
13413	17-512-A-0	0	11	117
13414	17-513-A-0	0	8	117
13415	17-518-A-0	0	9	117
13416	17-519-A-0	0	8	117
13417	17-522-A-0	0	1	117
13418	17-525-A-0	0	8	117
13419	17-527-A-0	0	2	117
13420	17-528-A-0	0	1	117
13421	17-529-A-0	0	5	117
13422	17-530-B-0	0	3	117
13423	17-534-A-0	0	7	117
13424	17-535-B-0	0	4	117
13425	17-538-A-0	0	4	117
13426	17-543-A-0	0	4	117
13427	17-545-A-0	0	6	117
13428	17-546-A-0	0	7	117
13429	17-549-A-0	0	8	117
13430	17-551-A-0	0	22	117
13431	17-551-B-0	0	4	117
13432	17-553-A-0	0	6	117
13433	17-554-A-0	0	8	117
13434	17-555-A-0	0	6	117
13435	17-555-B-0	0	3	117
13436	17-556-C-0	0	1	117
13437	17-557-F-0	0	3	117
13438	17-558-B-0	0	5	117
13439	17-580-A-0	0	9	117
13440	17-581-A-0	0	1	117
13441	17-582-A-0	0	4	117
13442	17-584-A-0	0	11	117
13443	17-584-B-0	0	2	117
13444	17-586-A-0	0	4	117
13445	17-586-B-0	0	3	117
13446	17-588-A-0	0	7	117
13447	17-591-B-0	0	3	117
13448	17-592-A-0	0	10	117
13449	17-593-A-0	0	8	117
13450	17-595-A-0	0	10	117
13451	17-595-B-0	0	8	117
13452	17-596-A-0	0	6	117
13453	17-598-A-0	0	9	117
13454	17-599-A-0	0	8	117
13455	17-600-A-0	0	7	117
13456	17-601-A-0	0	8	117
13457	17-602-A-0	0	4	117
13458	17-603-A-0	0	9	117
13459	17-604-A-0	0	9	117
13460	17-605-A-0	0	9	117
13461	17-606-A-0	0	6	117
13462	17-607-A-0	0	6	117
13463	17-608-A-0	0	7	117
13464	17-610-A-0	0	1	117
13465	17-610-B-0	0	3	117
13466	17-612-A-0	0	1	117
13467	17-613-A-0	0	6	117
13468	17-614-A-0	0	6	117
13469	17-615-C-0	0	6	117
13470	17-615-E-0	0	4	117
13471	17-616-B-0	0	3	117
13472	17-619-A-0	0	7	117
13473	17-620-A-0	0	8	117
13474	17-622-A-0	0	3	117
13475	17-623-A-0	0	1	117
13476	17-626-A-0	0	7	117
13477	17-627-A-0	0	5	117
13478	17-627-B-0	0	4	117
13479	17-628-A-0	0	1	117
13480	17-629-A-0	0	6	117
13481	17-630-A-0	0	4	117
13482	17-631-A-0	0	8	117
13483	17-633-A-0	0	4	117
13484	17-634-A-0	0	6	117
13485	17-635-A-0	0	4	117
13486	17-636-A-0	0	4	117
13487	17-639-A-0	0	6	117
13488	17-640-B-0	0	4	117
13489	17-641-B-0	0	3	117
13490	17-642-B-0	0	3	117
13491	17-643-A-0	0	4	117
13492	17-644-A-0	0	3	117
13493	17-645-A-0	0	6	117
13494	17-646-A-0	0	5	117
13495	17-647-A-0	0	4	117
13496	17-648-A-0	0	5	117
13497	17-649-A-0	0	8	117
13498	17-650-A-0	0	9	117
13499	17-651-A-0	0	3	117
13500	17-652-A-0	0	5	117
13501	17-653-A-0	0	6	117
13502	17-654-A-0	0	4	117
13503	17-656-A-0	0	4	117
13504	17-657-A-0	0	10	117
13505	17-658-A-0	0	6	117
13506	17-659-A-0	0	2	117
13507	17-660-A-0	0	3	117
13508	17-662-A-0	0	3	117
13509	17-663-A-0	0	4	117
13510	17-664-A-0	0	4	117
13511	17-666-A-0	0	3	117
13512	17-667-A-0	0	11	117
13513	17-668-A-0	0	7	117
13514	17-669-A-0	0	4	117
13515	17-671-A-0	0	6	117
13516	17-672-A-0	0	6	117
13517	17-675-A-0	0	3	117
13518	17-676-A-0	0	6	117
13519	17-677-A-0	0	3	117
13520	17-678-A-0	0	8	117
13521	17-679-A-0	0	4	117
13522	17-680-A-0	0	6	117
13523	17-681-A-0	0	3	117
13524	17-682-A-0	0	6	117
13525	17-683-A-0	0	1	117
13526	17-684-A-0	0	7	117
13527	17-686-A-0	0	7	117
13528	17-687-A-0	0	4	117
13529	17-688-A-0	0	6	117
13530	17-690-B-0	0	1	117
13531	17-692-A-0	0	5	117
13532	17-693-A-0	0	7	117
13533	17-693-B-0	0	6	117
13534	17-694-A-0	0	12	117
13535	17-695-A-0	0	7	117
13536	17-696-A-0	0	15	117
13537	17-697-A-0	0	3	117
13538	17-698-A-0	0	9	117
13539	17-699-A-0	0	11	117
13540	17-700-A-0	0	8	117
13541	17-702-A-0	0	4	117
13542	17-703-A-0	0	5	117
13543	17-704-A-0	0	6	117
13544	17-705-A-0	0	5	117
13545	17-707-A-0	0	1	117
13546	17-709-A-0	0	9	117
13547	17-710-A-0	0	1	117
13548	17-711-A-0	0	6	117
13549	17-712-A-0	0	6	117
13550	17-715-A-0	0	7	117
13551	17-716-A-0	0	5	117
13552	17-717-A-0	0	5	117
13553	17-718-A-0	0	3	117
13554	17-719-A-0	0	3	117
13555	17-720-A-0	0	11	117
13556	17-721-A-0	0	8	117
13557	17-722-A-0	0	5	117
13558	17-723-A-0	0	2	117
13559	17-724-C-0	0	5	117
13560	17-725-A-0	0	7	117
13561	17-726-A-0	0	4	117
13562	17-727-A-0	0	5	117
13563	17-728-A-0	0	9	117
13564	17-729-A-0	0	1	117
13565	17-730-A-0	0	5	117
13566	17-731-A-0	0	6	117
13567	17-732-A-0	0	3	117
13568	18-001-A-0	0	20	118
13569	18-001-B-0	0	1	118
13570	18-001-D-0	0	1	118
13571	18-004-A-0	0	7	118
13572	18-005-A-0	0	2	118
13573	18-006-A-0	0	24	118
13574	18-007-A-0	0	9	118
13575	18-008-B-0	0	7	118
13576	18-008-D-0	0	3	118
13577	18-010-B-0	0	10	118
13578	18-011-A-0	0	5	118
13579	18-014-B-0	0	7	118
13580	18-015-A-0	0	6	118
13581	18-017-A-0	0	14	118
13582	18-017-C-0	0	2	118
13583	18-017-D-0	0	7	118
13584	18-019-B-0	0	6	118
13585	18-021-A-0	0	17	118
13586	18-022-C-0	0	1	118
13587	18-022-D-0	0	1	118
13588	18-023-A-0	0	11	118
13589	18-023-B-0	0	6	118
13590	18-024-A-0	0	16	118
13591	18-024-C-0	0	10	118
13592	18-025-A-0	0	14	118
13593	18-026-A-0	0	9	118
13594	18-027-A-0	0	12	118
13595	18-028-A-0	0	7	118
13596	18-029-A-0	0	9	118
13597	18-029-B-0	0	8	118
13598	18-029-C-0	0	6	118
13599	18-030-A-0	0	20	118
13600	18-031-A-0	0	22	118
13601	18-031-B-0	0	8	118
13602	18-035-A-0	0	20	118
13603	18-035-B-0	0	7	118
13604	18-035-D-0	0	6	118
13605	18-036-A-0	0	26	118
13606	18-038-A-0	0	9	118
13607	18-041-A-0	0	25	118
13608	18-041-B-0	0	12	118
13609	18-042-A-0	0	7	118
13610	18-043-A-0	0	1	118
13611	18-046-A-0	0	8	118
13612	18-047-A-0	0	5	118
13613	18-048-B-0	0	7	118
13614	18-049-A-0	0	22	118
13615	18-051-A-0	0	5	118
13616	18-053-A-0	0	1	118
13617	18-054-A-0	0	26	118
13618	18-055-A-0	0	17	118
13619	18-057-A-0	0	8	118
13620	18-058-A-0	0	16	118
13621	18-059-A-0	0	12	118
13622	18-060-A-0	0	24	118
13623	18-064-B-0	0	8	118
13624	18-065-A-0	0	26	118
13625	18-068-A-0	0	4	118
13626	18-069-A-0	0	3	118
13627	18-070-A-0	0	5	118
13628	18-075-A-0	0	10	118
13629	18-076-A-0	0	14	118
13630	18-079-A-0	0	6	118
13631	18-084-A-0	0	14	118
13632	18-089-A-0	0	1	118
13633	18-090-A-0	0	34	118
13634	18-091-A-0	0	16	118
13635	18-093-A-0	0	6	118
13636	18-093-B-0	0	4	118
13637	18-094-A-0	0	6	118
13638	18-094-B-0	0	2	118
13639	18-094-C-0	0	1	118
13640	18-095-B-0	0	3	118
13641	18-096-A-0	0	5	118
13642	18-097-A-0	0	8	118
13643	18-097-B-0	0	2	118
13644	18-098-A-0	0	9	118
13645	18-100-A-0	0	5	118
13646	18-101-B-0	0	2	118
13647	18-102-A-0	0	9	118
13648	18-104-A-0	0	9	118
13649	18-105-A-0	0	1	118
13650	18-107-B-0	0	3	118
13651	18-110-A-0	0	1	118
13652	18-112-B-0	0	5	118
13653	18-112-C-0	0	4	118
13654	18-114-A-0	0	1	118
13655	18-114-B-0	0	7	118
13656	18-114-C-0	0	3	118
13657	18-116-A-0	0	6	118
13658	18-117-A-0	0	6	118
13659	18-118-A-0	0	2	118
13660	18-118-B-0	0	1	118
13661	18-119-A-0	0	2	118
13662	18-121-A-0	0	9	118
13663	18-122-A-0	0	15	118
13664	18-122-B-0	0	1	118
13665	18-123-B-0	0	1	118
13666	18-125-A-0	0	17	118
13667	18-127-A-0	0	2	118
13668	18-130-A-0	0	3	118
13669	18-131-A-0	0	8	118
13670	18-131-B-0	0	3	118
13671	18-133-A-0	0	1	118
13672	18-134-A-0	0	18	118
13673	18-134-B-0	0	1	118
13674	18-135-A-0	0	6	118
13675	18-135-B-0	0	6	118
13676	18-135-C-0	0	6	118
13677	18-136-A-0	0	6	118
13678	18-142-A-0	0	5	118
13679	18-144-A-0	0	17	118
13680	18-145-A-0	0	3	118
13681	18-145-B-0	0	5	118
13682	18-145-C-0	0	3	118
13683	18-146-A-0	0	2	118
13684	18-147-A-0	0	2	118
13685	18-148-A-0	0	8	118
13686	18-149-A-0	0	15	118
13687	18-150-A-0	0	4	118
13688	18-152-B-0	0	1	118
13689	18-155-A-0	0	8	118
13690	18-156-A-0	0	23	118
13691	18-156-B-0	0	1	118
13692	18-156-C-0	0	5	118
13693	18-157-A-0	0	11	118
13694	18-158-A-0	0	8	118
13695	18-158-B-0	0	1	118
13696	18-160-A-0	0	22	118
13697	18-162-A-0	0	14	118
13698	18-163-A-0	0	9	118
13699	18-165-A-0	0	10	118
13700	18-167-A-0	0	8	118
13701	18-168-B-0	0	5	118
13702	18-168-C-0	0	3	118
13703	18-171-A-0	0	6	118
13704	18-172-A-0	0	15	118
13705	18-174-A-0	0	9	118
13706	18-175-A-0	0	7	118
13707	18-176-A-0	0	8	118
13708	18-177-C-0	0	11	118
13709	18-177-D-0	0	12	118
13710	18-177-E-0	0	9	118
13711	18-182-A-0	0	9	118
13712	18-183-A-0	0	1	118
13713	18-184-A-0	0	6	118
13714	18-184-B-0	0	4	118
13715	18-187-A-0	0	7	118
13716	18-189-B-0	0	4	118
13717	18-190-A-0	0	13	118
13718	18-191-B-0	0	8	118
13719	18-192-A-0	0	7	118
13720	18-200-A-0	0	1	118
13721	18-201-A-0	0	7	118
13722	18-203-A-0	0	6	118
13723	18-205-A-0	0	14	118
13724	18-207-A-0	0	4	118
13725	18-210-A-0	0	2	118
13726	18-213-A-0	0	7	118
13727	18-216-A-0	0	4	118
13728	18-220-A-0	0	3	118
13729	18-221-A-0	0	2	118
13730	18-224-A-0	0	7	118
13731	18-228-B-0	0	5	118
13732	18-230-A-0	0	6	118
13733	18-232-A-0	0	4	118
13734	18-233-A-0	0	3	118
13735	18-238-A-0	0	7	118
13736	18-240-A-0	0	14	118
13737	18-240-C-0	0	7	118
13738	18-240-D-0	0	3	118
13739	18-241-B-0	0	4	118
13740	18-242-A-0	0	5	118
13741	18-243-A-0	0	8	118
13742	18-244-A-0	0	7	118
13743	18-245-B-0	0	7	118
13744	18-248-A-0	0	6	118
13745	18-249-A-0	0	8	118
13746	18-249-B-0	0	1	118
13747	18-250-A-0	0	17	118
13748	18-250-B-0	0	3	118
13749	18-251-B-0	0	7	118
13750	18-252-A-0	0	5	118
13751	18-253-A-0	0	8	118
13752	18-253-C-0	0	2	118
13753	18-253-D-0	0	1	118
13754	18-254-A-0	0	10	118
13755	18-255-A-0	0	11	118
13756	18-256-A-0	0	25	118
13757	18-257-A-0	0	9	118
13758	18-259-A-0	0	9	118
13759	18-260-A-0	0	7	118
13760	18-261-A-0	0	4	118
13761	18-261-B-0	0	4	118
13762	18-262-A-0	0	2	118
13763	18-272-A-0	0	4	118
13764	18-277-A-0	0	3	118
13765	18-278-A-0	0	3	118
13766	18-279-A-0	0	1	118
13767	18-279-B-0	0	4	118
13768	18-280-F-0	0	1	118
13769	18-282-A-0	0	9	118
13770	18-284-A-0	0	13	118
13771	18-285-A-0	0	2	118
13772	18-286-A-0	0	5	118
13773	18-291-A-0	0	2	118
13774	18-292-C-0	0	2	118
13775	18-294-A-0	0	12	118
13776	18-295-A-0	0	4	118
13777	18-296-A-0	0	8	118
13778	18-301-A-0	0	11	118
13779	18-302-B-0	0	7	118
13780	18-303-A-0	0	5	118
13781	18-304-A-0	0	6	118
13782	18-305-A-0	0	5	118
13783	18-306-A-0	0	7	118
13784	18-307-A-0	0	5	118
13785	18-308-A-0	0	4	118
13786	18-309-A-0	0	8	118
13787	18-311-A-0	0	5	118
13788	18-312-A-0	0	4	118
13789	18-313-A-0	0	5	118
13790	18-314-A-0	0	6	118
13791	18-316-A-0	0	5	118
13792	18-317-A-0	0	4	118
13793	18-318-A-0	0	5	118
13794	18-319-A-0	0	3	118
13795	18-319-B-0	0	7	118
13796	18-320-A-0	0	7	118
