hh_id               itime                                     day      Interviewer ID
17860          10, 10, 10                 43(9), 122(25), 201(41)             6, 6, 7
17861          10, 10, 10                 43(9), 122(25), 201(41)             6, 6, 7
17862          10, 10, 10                 43(9), 122(25), 201(41)             6, 6, 7
17863          10, 10, 10                 43(9), 122(25), 201(41)             6, 6, 7
17864          10, 10, 10                 43(9), 121(25), 205(41)             6, 6, 6
17865          10, 10, 10                 43(9), 122(25), 201(41)             6, 6, 7
17866          10, 10, 10                 43(9), 122(25), 201(41)             6, 6, 7
17867          10, 10, 10                 43(9), 122(25), 201(41)             6, 6, 7
17868          10, 10, 10                 43(9), 122(25), 201(41)             6, 6, 7
17869          10, 10, 10                 38(8), 120(24), 199(40)             3, 3, 4
17870          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17871          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17872          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17873          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17874          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17875          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17876          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17877          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17878          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17879          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17880          10, 10, 10                 119(24), 36(8), 199(40)             3, 4, 4
17881          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17882          10, 10, 10                 119(24), 36(8), 199(40)             3, 4, 4
17883          10, 10, 10                 119(24), 36(8), 199(40)             3, 4, 4
17884          10, 10, 10                 119(24), 36(8), 199(40)             3, 4, 4
17885          10, 10, 10                 119(24), 36(8), 199(40)             3, 4, 4
17886          10, 10, 10                 119(24), 36(8), 199(40)             3, 4, 4
17887          10, 10, 10                 119(24), 36(8), 199(40)             3, 4, 4
17888          10, 10, 10                 119(24), 36(8), 199(40)             3, 4, 4
17889          10, 10, 10                 119(24), 36(8), 199(40)             3, 4, 4
17890          10, 10, 10                 119(24), 36(8), 199(40)             3, 4, 4
17891          10, 10, 10                 119(24), 36(8), 199(40)             3, 4, 4
17892          10, 10, 10                 119(24), 36(8), 199(40)             3, 4, 4
17893          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17894          10, 10, 10                 120(24), 36(8), 200(40)             3, 4, 4
17895          10, 10, 10                 120(24), 37(8), 200(40)             3, 4, 4
17896          10, 10, 10                 120(24), 37(8), 200(40)             3, 4, 4
17897          10, 10, 10                 120(24), 37(8), 200(40)             3, 4, 4
17898          10, 10, 10                 120(24), 37(8), 200(40)             3, 4, 4
17899          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17900          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17901          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17902          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17903          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17904          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17905          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17906          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17907          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17908          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17909          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17910          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17911          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17912          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17913          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17914          10, 10, 10                 120(24), 37(8), 199(40)             3, 4, 4
17915          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17916          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17917          10, 10, 10                 120(24), 36(8), 199(40)             3, 4, 4
17918          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17919          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17920          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17921          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17922          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17923          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17924          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17925          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17926          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17927          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17928          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17929          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17930          10, 10, 10                 40(8), 118(24), 198(40)             3, 3, 4
17931          10, 10, 10                 40(8), 118(24), 198(40)             3, 3, 4
17932          10, 10, 10                 40(8), 118(24), 198(40)             3, 3, 4
17933          10, 10, 10                 40(8), 118(24), 198(40)             3, 3, 4
17934          10, 10, 10                 40(8), 118(24), 198(40)             3, 3, 4
17935          10, 10, 10                 40(8), 118(24), 198(40)             3, 3, 4
17936          10, 10, 10                 40(8), 118(24), 198(40)             3, 3, 4
17937          10, 10, 10                 40(8), 118(24), 198(40)             3, 3, 4
17938          10, 10, 10                 40(8), 118(24), 198(40)             3, 3, 4
17939          10, 10, 10                 40(8), 118(24), 198(40)             3, 3, 4
17940          10, 10, 10                 40(8), 118(24), 198(40)             3, 3, 4
17941          10, 10, 10                 40(8), 118(24), 198(40)             3, 3, 4
17942          10, 10, 10                 40(8), 118(24), 198(40)             3, 3, 4
17943          10, 10, 10                 40(8), 118(24), 198(40)             3, 3, 4
17944          10, 10, 10                 40(8), 118(24), 199(40)             3, 3, 4
17945          10, 10, 10                 40(8), 119(24), 199(40)             3, 3, 4
17946          10, 10, 10                 119(24), 36(8), 199(40)             3, 4, 4
17947          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17948          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17949          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17950          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17951          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17952          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17953          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17954          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17955          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17956          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17957          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17958          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17959          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17960          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17961          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17962          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17963          10, 10, 10                 119(24), 36(8), 198(40)             3, 4, 4
17964          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17965          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17966          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17967          10, 10, 10                 40(8), 119(24), 198(40)             3, 3, 4
17968          10, 10, 10                 40(8), 119(24), 199(40)             3, 3, 4
17969          10, 10, 10                 40(8), 120(24), 196(40)             3, 3, 5
17970          10, 10, 10                 37(8), 117(24), 196(40)             4, 4, 5
17971          10, 10, 10                 38(8), 117(24), 196(40)             4, 4, 5
17972          10, 10, 10                 38(8), 117(24), 196(40)             4, 4, 5
17973          10, 10, 10                 38(8), 117(24), 196(40)             4, 4, 5
17974          10, 10, 10                 38(8), 117(24), 196(40)             4, 4, 5
17975          10, 10, 10                 38(8), 117(24), 196(40)             4, 4, 5
17976          10, 10, 10                 38(8), 117(24), 196(40)             4, 4, 5
17977          10, 10, 10                 38(8), 117(24), 196(40)             4, 4, 5
